gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
smim15	2.82702204083153e-07	0.419885176968692	0.672	0.475	0.00410766302532822
cdc26	2.84298237229176e-07	0.46802114581168	0.432	0.238	0.00413085338693993
hnrnpub	2.96527264918941e-07	0.363280804503352	0.704	0.459	0.00430854115927221
pwp2h	2.98622490525057e-07	0.390021194271627	0.184	0.068	0.00433898478732907
gstm.1	3.03039024832511e-07	0.334596861289531	0.528	0.304	0.00440315703081639
msh2	3.17096932726842e-07	0.31975341458405	0.24	0.099	0.00460741843252101
mcts1	3.19747371135492e-07	0.436379745408138	0.536	0.322	0.00464592930259871
sf3b3	3.34592536569018e-07	0.360848325783302	0.272	0.121	0.00486162955634783
tfam	3.38906869915347e-07	0.355555408027538	0.416	0.224	0.00492431681986999
mrps15	3.39885657658007e-07	0.357453979113205	0.288	0.131	0.00493853860577084
e2f3	3.52045583479863e-07	0.285989799733339	0.168	0.058	0.00511522232796242
ptgr1	3.60729355679826e-07	0.299997412480072	0.704	0.457	0.00524139753802787
si:dkey-67c22.2	3.63346261300692e-07	0.42585017225762	0.568	0.357	0.00527942117669905
uchl5	3.78364987251847e-07	0.378565526117665	0.464	0.256	0.00549764326476933
rrp7a	3.96703745826383e-07	0.294457805837562	0.256	0.11	0.00576410542685735
nucks1b	4.06050171364376e-07	0.456578378504769	0.592	0.381	0.00589990898992438
ccdc187	4.06654682651537e-07	0.366693029109826	0.328	0.159	0.00590869253892683
nedd8	4.12275433064197e-07	0.405475328789919	0.6	0.384	0.00599036204242278
hars	4.21289867384442e-07	0.317287229560438	0.592	0.366	0.00612134177309594
eif4a1a	4.30496631227066e-07	0.499905661522519	0.72	0.533	0.00625511605172927
mrps18c	4.50307512819117e-07	0.485464382366963	0.472	0.285	0.00654296816126177
lmnb1	4.61353342083478e-07	0.401221912597338	0.576	0.355	0.00670346406047294
srsf3b	4.7723445204949e-07	0.443229237480974	0.84	0.699	0.00693421658827909
prpf8	5.06530426895088e-07	0.322619583566583	0.24	0.102	0.00735988710278563
med11	5.6132948316219e-07	0.354207119857581	0.424	0.228	0.00815611739034662
