gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
rps29	2.2259939519154e-13	0.366107978456889	1	0.995	3.23436921213307e-09
hnrnpl	2.27477646632155e-13	0.581894369283807	0.84	0.487	3.30525020556521e-09
si:ch211-114n24.6	2.40641241361092e-13	0.549907653456265	0.292	0.087	3.49651723697666e-09
rps5	2.41390029623792e-13	0.315900654179546	1	0.998	3.50739713043369e-09
lsm3	2.64036229188273e-13	0.591529945257468	0.783	0.433	3.8364464101056e-09
shmt1	2.8920450410509e-13	0.477724093165269	0.443	0.164	4.20214144464696e-09
hnrnpaba	3.46451669448582e-13	0.481131396313064	1	0.922	5.0339427570879e-09
adssl	3.5912092314858e-13	0.591286238314361	0.557	0.243	5.21802701334886e-09
tsr2	4.15917425965969e-13	0.382272245875601	0.462	0.17	6.04328019928554e-09
rpl8	4.30046509691971e-13	0.281691147718554	1	1	6.24857578582433e-09
exosc5	4.51444293789868e-13	0.365318832842628	0.396	0.133	6.55948558876679e-09
chrac1	5.22871594612169e-13	0.471603624262732	0.66	0.286	7.59732426971482e-09
sephs1	5.86017957642479e-13	0.417788050748004	0.491	0.187	8.51484092454521e-09
prpf39	7.70525384669156e-13	0.539946794858435	0.679	0.316	1.11957338392428e-08
orc4	7.7813756148372e-13	0.548978981647518	0.377	0.133	1.13063387683584e-08
si:ch211-288g17.3	7.9336647395368e-13	0.540880226140152	0.972	0.689	1.1527614866547e-08
msh2	8.17609193579922e-13	0.354965674000513	0.321	0.098	1.18798615827163e-08
cct3	8.59922286423343e-13	0.541680936166216	0.953	0.72	1.24946708217312e-08
hat1	1.19759672504947e-12	0.358231860590044	0.406	0.141	1.74010804149688e-08
asf1bb	1.19845347649737e-12	0.475765481425624	0.538	0.216	1.74135290135067e-08
mrps25	1.22249495469452e-12	0.532086375161532	0.689	0.324	1.77628516917113e-08
npm1a	1.24843940831874e-12	0.698027668230921	0.736	0.411	1.81398246028713e-08
hirip3	1.30264244743273e-12	0.44283135757843	0.481	0.187	1.89273947611975e-08
mettl1	1.39148442807319e-12	0.288370694365679	0.245	0.065	2.02182687399035e-08
chchd4a	1.40946856275499e-12	0.300627089907999	0.236	0.061	2.047957821683e-08
rnaseh2a	1.46050268612825e-12	0.441091945692608	0.472	0.183	2.12211040294434e-08
ubr7	1.65533241479851e-12	0.430360552484729	0.519	0.207	2.40519799870223e-08
six4a	1.69570966970847e-12	0.298049600127306	0.34	0.105	2.4638661500864e-08
nop16	1.72301539493337e-12	0.373831162685677	0.462	0.172	2.50354136883819e-08
uchl5	1.84837828495304e-12	0.478482556549898	0.575	0.254	2.68569364803677e-08
nop58	1.93252578964278e-12	0.614714355699914	0.698	0.373	2.80795997235096e-08
ppp1r3b	1.95638671616215e-12	0.391687316397401	0.274	0.079	2.8426298985836e-08
hnrnpub	1.95769422575867e-12	0.56699351340375	0.802	0.458	2.84452971002735e-08
fosab	2.15708545176568e-12	0.291981948468782	0.981	0.853	3.13424516141554e-08
nucks1b	2.2531560194462e-12	0.441684927253009	0.774	0.377	3.27383569625532e-08
pole4	2.39900577834168e-12	0.488141967830201	0.604	0.269	3.48575539593046e-08
nhp2	2.84337293462693e-12	0.534738461966629	0.651	0.307	4.13142087401293e-08
rfc4	3.16199969179948e-12	0.563606749390208	0.519	0.22	4.59438555218465e-08
tubb2b	3.71060809178393e-12	0.552085544535122	0.953	0.707	5.39151355736205e-08
LO018188.1	4.2709778490203e-12	0.44721051418654	0.368	0.126	6.20573081462649e-08
hnrnpa0b	5.28288424285636e-12	0.589031810630775	0.981	0.832	7.67603080487028e-08
sf3b4	5.41427194300672e-12	0.517176074742662	0.66	0.317	7.86693713318876e-08
bop1	6.1852537366296e-12	0.302455489981681	0.236	0.063	8.98717367932281e-08
pin4	6.27067132416684e-12	0.439754015395934	0.491	0.194	9.11128543401442e-08
rbm4.3	6.44072695492919e-12	0.557860047554433	0.953	0.749	9.35837626551211e-08
rbb4l	6.95899843350819e-12	0.526364521788685	0.689	0.348	1.01114247238874e-07
zgc:56676	8.95744111710904e-12	0.561037388815904	0.764	0.44	1.30151619431594e-07
polr2i	9.07095381800222e-12	0.540497892520885	0.566	0.258	1.31800958975572e-07
rpl35	9.09747878779734e-12	0.308525440230157	1	0.999	1.32186366786695e-07
bxdc2	9.30061945332185e-12	0.497878359528167	0.5	0.209	1.35138000656766e-07
anp32a	9.35002886138767e-12	0.554462695401117	0.962	0.751	1.35855919355963e-07
prpf19	9.65910940007269e-12	0.490027994781747	0.528	0.22	1.40346859583056e-07
rps19	1.07797859375123e-11	0.285846727749201	1	0.999	1.56630289672053e-07
cbx5	1.17786275627352e-11	0.618011293503792	0.896	0.608	1.71143458486542e-07
tomm40l	1.26564995061638e-11	0.49729306709427	0.481	0.195	1.83898937824559e-07
nup93	1.28264333136671e-11	0.400048654627367	0.481	0.191	1.86368076047583e-07
rpl7	1.28426297950213e-11	0.280191316617164	1	0.999	1.86603410921659e-07
bzw1b	1.31848645197635e-11	0.523753425183996	0.821	0.483	1.91576081472164e-07
tomm20a	1.32752293673965e-11	0.425435411440933	0.585	0.254	1.92889082708272e-07
atp5mc3b	1.36763907811121e-11	0.420900307548876	0.972	0.947	1.98717958049559e-07
nudt21	1.42074162482219e-11	0.403432168258611	0.698	0.321	2.06433758086665e-07
hnrnph1l	1.43622064514372e-11	0.56501897778375	0.774	0.501	2.08682859739383e-07
prmt1	1.51871260011422e-11	0.779455557730218	0.764	0.485	2.20668940796596e-07
gins4	1.84676168849748e-11	0.301309987215436	0.283	0.086	2.68334473338683e-07
