gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
elovl1b	3.02808083701952e-13	0.633087623621296	0.725	0.321	4.39980145618937e-09
cryl1	3.29926215965624e-13	0.570588949186925	0.312	0.085	4.79382791798052e-09
arf2a	3.32178815362724e-13	0.918460263277194	0.713	0.396	4.82655818722038e-09
rpl14	4.49240610926364e-13	0.596417507148718	1	0.966	6.52746607676007e-09
si:dkey-112e7.2	4.49914284786268e-13	0.783566087101999	0.6	0.274	6.53725455794447e-09
txn2	4.63220945111941e-13	0.786356143609263	0.537	0.225	6.7306003324765e-09
cd151	6.08949865115018e-13	0.421557943295387	0.3	0.075	8.84804154012122e-09
mcoln1a	7.3991888310696e-13	0.35180971153898	0.188	0.034	1.07510213715441e-08
sap30l	8.29076437272229e-13	0.725513999721078	0.8	0.506	1.20464806335655e-08
STMP1	9.28160833902849e-13	0.82537535705745	0.713	0.391	1.34861769166084e-08
slc25a3b	9.8660050395606e-13	0.596277409731766	0.963	0.901	1.43353053224816e-08
snx1a	1.07299791164575e-12	0.404729659920645	0.238	0.053	1.55906596562128e-08
ndufb9	1.12618347310685e-12	0.817539263473593	0.812	0.581	1.63634458642426e-08
dstyk	1.23801508341155e-12	0.870429341779351	0.55	0.23	1.79883591619698e-08
tmem110l	1.55728402191699e-12	0.509591017223694	0.3	0.08	2.26273368384539e-08
wdr13	1.71007414578443e-12	0.636980682446491	0.275	0.07	2.48473773382477e-08
gstm.2	1.78590150474218e-12	0.439780370434814	0.188	0.035	2.59491488639038e-08
mtpn	1.81187747311453e-12	0.772205266723375	0.812	0.559	2.63265796843541e-08
cops8	1.90441363808987e-12	0.72182323148789	0.562	0.247	2.76711301614458e-08
ndufs7	1.94523056353317e-12	0.738345235719972	0.762	0.48	2.82642000881369e-08
cs	1.96410425765089e-12	0.757512429519529	0.588	0.273	2.85384348636674e-08
si:dkey-286j15.3	2.28384655765409e-12	0.645139036057125	0.2	0.041	3.31842904827139e-08
rhocb	2.42926049234669e-12	0.754359331551782	0.588	0.269	3.52971549537974e-08
cpvl	2.47019388519385e-12	0.746180070931475	0.475	0.187	3.58919171518666e-08
ndufs4	2.88638977536284e-12	0.852091105337097	0.7	0.433	4.1939243436022e-08
atp5f1c	3.13112240684218e-12	0.709123394753999	0.912	0.755	4.54952085714168e-08
dynlt3	3.74856818138226e-12	0.845262605068161	0.787	0.566	5.44666956754842e-08
cox4i2	4.06458131155771e-12	0.76722017458583	0.362	0.111	5.90583664569336e-08
zgc:153184	4.06757115853702e-12	0.302349114242703	0.138	0.021	5.9101808933543e-08
aldh2.2	4.19062566657739e-12	0.466563336934862	0.212	0.046	6.08897909353695e-08
ctsc	4.67833137062026e-12	0.686832375329604	0.238	0.056	6.79761548151123e-08
rpl36a	4.80600590361685e-12	0.46625720139899	1	0.998	6.98312657795529e-08
ptges3b	5.02974023953e-12	0.771699136129683	0.787	0.523	7.3082125680371e-08
rpl23a	5.46280421622623e-12	0.443834199609169	1	0.995	7.93745452617671e-08
si:ch211-253b8.5	5.92050978049472e-12	0.33018189363697	0.125	0.017	8.60250071105882e-08
ufm1	6.52852409017098e-12	0.826500168262057	0.637	0.32	9.48594550301843e-08
shroom2a	6.54811091563518e-12	0.43669850228775	0.288	0.076	9.51440516041792e-08
vps26c	6.72480647367249e-12	0.784688196509394	0.488	0.212	9.77114380624613e-08
ndufs6	6.81945378726907e-12	0.848370938540268	0.738	0.469	9.90866635290196e-08
hdlbpa	8.33152056770601e-12	1.08020446118331	0.613	0.335	1.21056993848768e-07
eif3i	8.90675864374853e-12	0.621332882775116	0.963	0.776	1.29415203093666e-07
