gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
TCIM (1 of many)	3.80191906347562e-08	0.388175305673161	0.151	0.037	0.000552418839923007
pon3.2	4.1212804257299e-08	0.336902706485627	0.194	0.057	0.000598822045858554
rps27.2	4.16568050050184e-08	0.337434254748029	1	0.965	0.000605273376722917
sash1b	4.26523934411788e-08	0.27579993030455	0.129	0.029	0.000619739276700328
rtca	4.36876596669948e-08	0.503632759445092	0.548	0.296	0.000634781694961435
s1pr1	4.69816518073137e-08	0.521535236421549	0.333	0.134	0.000682643400760268
uap1	4.7076504160493e-08	0.357542951474896	0.258	0.09	0.000684021605451964
hacd2	5.88705685755163e-08	0.308463977684059	0.473	0.213	0.000855389361402252
ebna1bp2	7.07501313292967e-08	0.439406814376813	0.548	0.279	0.00102799940821468
rps7	8.41514393232337e-08	0.25940398932202	1	0.998	0.00122272041336659
grwd1	8.90465326694783e-08	0.301979320729983	0.237	0.08	0.00129384611968752
ccnd1	9.03681894737532e-08	0.348701900735325	0.677	0.36	0.00131304979305363
si:dkey-83k24.5	1.06182313969809e-07	0.258765498295731	0.183	0.053	0.00154282902198133
mrpl33	1.16317281889194e-07	0.379635037062645	0.57	0.291	0.00169009010584999
aldoaa	1.22184085345889e-07	0.524367215486607	0.871	0.65	0.00177533476007577
nr2f5	1.42306448087201e-07	0.532228431603266	0.419	0.199	0.00206771269070703
jupa	1.52453834237012e-07	0.470545101605326	0.527	0.268	0.00221515421146379
hoxb3a	1.55075752443224e-07	0.473247482073273	0.548	0.295	0.00225325068300005
snai1b	1.69715617605315e-07	0.585405495177867	0.204	0.067	0.00246596792380523
si:ch1073-184j22.1	1.70852330770744e-07	0.29576247665187	0.194	0.058	0.0024824843660989
flvcr1	2.03141691800806e-07	0.287831496886713	0.151	0.04	0.00295164878186571
ddx24	2.05862335767679e-07	0.342184431724145	0.29	0.114	0.00299117973870437
thy1	2.15860417632796e-07	0.282424536810753	0.118	0.027	0.00313645186820453
gng5	2.99797907002805e-07	0.440955889984172	0.914	0.688	0.00435606358875076
irf2	3.0050087989289e-07	0.338037265335459	0.172	0.05	0.00436627778484369
tshz1	3.4772775797564e-07	0.272370122798061	0.387	0.167	0.00505248432338604
ccdc80	3.52522970033794e-07	0.371522231949961	0.301	0.117	0.00512215875459102
zgc:113983	3.81974910751092e-07	0.27490311587759	0.183	0.057	0.00555009545321336
cited4b	4.05508919106632e-07	0.50416553952709	0.516	0.273	0.00589204459461936
lhfpl2b	4.68352691962335e-07	0.432847350046147	0.29	0.122	0.00680516461421273
vim	4.7257036396484e-07	0.715587742736605	0.516	0.276	0.00686644738840912
sarnp	4.82436900627164e-07	0.406388993455436	0.731	0.448	0.00700980816611269
eif4ebp3l	5.02162219491323e-07	0.716986731081389	0.548	0.325	0.00729641704920893
eif3f	5.32540186381071e-07	0.280780399269464	1	0.963	0.00773780890811696
mibp2	7.75581306627122e-07	0.332021478170435	0.989	0.896	0.0112691963852921
cirbpb	8.38432973674748e-07	0.334086520624931	1	0.986	0.0121824311074941
nop2	8.4108853421241e-07	0.290987576771347	0.376	0.17	0.0122210164021063
foxp4	9.91275068791764e-07	0.45992636465732	0.634	0.375	0.0144032267495443
eif3ha	1.07504141541291e-06	0.403503885873576	0.86	0.669	0.0156203517659495
nrarpa	1.2929502985231e-06	0.287478612995232	0.194	0.065	0.0187865678375407
ddx21	1.4113982759545e-06	0.489044011816348	0.57	0.325	0.0205076169496189
ly6m5	1.41172030212359e-06	0.425344130516744	0.161	0.048	0.0205122959898558
tmem134	1.98315460627827e-06	0.349010508896709	0.366	0.173	0.0288152364292233
sox4a.1	1.98967261327275e-06	0.334718157534059	0.559	0.312	0.0289099430708531
rangap1a	2.03123304937021e-06	0.325732009068045	0.398	0.196	0.0295138162073491
dla	2.21668730693481e-06	0.279045383662207	0.129	0.034	0.0322084665697628
irf2a	2.23850658600586e-06	0.25467101059816	0.269	0.108	0.0325255006946652
alcamb	2.24682992500716e-06	0.342128525751463	0.237	0.09	0.032646438810354
srsf5a	2.27433067801605e-06	0.418686297666163	0.925	0.747	0.0330460247515732
myo10l3	2.53802158934433e-06	0.278848109655798	0.161	0.051	0.0368774536931731
eif4a1a	2.61255908732793e-06	0.501753635617335	0.753	0.534	0.0379604835388749
hmga1a	2.90825654334259e-06	0.42466012006055	1	0.884	0.0422569675747679
arl5a	3.01264380358035e-06	0.268864029850774	0.28	0.115	0.0437737144660224
abcf1	3.2705399867831e-06	0.400825629889728	0.645	0.388	0.0475209460079584
hells	3.43702457759307e-06	0.416384563258663	0.226	0.088	0.0499399671124274
