gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
cmbl	2.62658973056395e-14	0.887668733758537	0.6	0.107	3.81643487850941e-10
prrx1a	2.6637905524745e-14	1.4709929912781	0.92	0.273	3.87048767274544e-10
tspan9b	2.7266754190698e-14	0.530688143660722	0.48	0.069	3.96185938390841e-10
zic3	3.13266323038679e-14	0.547966363808686	0.24	0.02	4.55175967375201e-10
fthl27	4.57679211628891e-14	2.43216196745723	1	0.962	6.65007894496778e-10
gstt1b	4.82780838723367e-14	0.727757232309927	0.92	0.216	7.01480558665053e-10
got2b	5.72113913836368e-14	1.40122947855371	0.96	0.304	8.31281516804243e-10
gulp1a	6.77715670947882e-14	0.827092571128002	0.64	0.121	9.84720869887272e-10
slc25a33	6.83145896268033e-14	0.783265078210668	0.44	0.062	9.92610987277452e-10
aldob	7.14039683761144e-14	2.11669390092124	0.96	0.407	1.03749966050494e-09
fbln5	9.29534402771194e-14	0.569343883874668	0.52	0.082	1.35061348722655e-09
zgc:65997	1.24992172086547e-13	0.504351763422627	0.36	0.044	1.81613626041753e-09
zgc:77486.1	1.31962566962025e-13	0.749806354864594	0.4	0.053	1.91741609795822e-09
hif1al	1.39082436195982e-13	1.41020200987268	1	0.469	2.02086779792762e-09
hoxa13b	1.98667503410506e-13	0.540601497824044	0.52	0.081	2.88663882455465e-09
tnfrsf11b	2.07079468818905e-13	0.77387901403885	0.24	0.021	3.0088646819387e-09
rarres3l	2.90152648240425e-13	0.403527613245038	0.32	0.036	4.21591797893337e-09
jcada	3.04448779961561e-13	0.355038057846031	0.2	0.015	4.42364077284149e-09
sparc	3.30091927973845e-13	2.38742727681984	1	0.687	4.79623571345997e-09
wipf1b	3.49799810486407e-13	0.580435565015581	0.44	0.065	5.0825912463675e-09
fstl1a	3.59471370321325e-13	0.790595088909477	0.4	0.056	5.22311901076886e-09
rhbdl2	3.81485933116516e-13	0.356363953783941	0.2	0.015	5.54299060818298e-09
sult6b1	3.97540782836049e-13	1.40244870903466	0.96	0.427	5.77626757460779e-09
nck1a	4.24166435838511e-13	1.00190430591288	0.8	0.202	6.16313831273356e-09
foxo1a	5.31059041840295e-13	0.501047850971857	0.6	0.106	7.71628787793949e-09
sec14l8	7.85138534107265e-13	0.32511893012272	0.36	0.045	1.14080629005786e-08
gstp1	8.4743514281096e-13	0.968991930756206	1	0.516	1.23132326250433e-08
sat1a.1	8.8342988252516e-13	0.264901873188308	0.12	0.006	1.28362361930906e-08
sept9a	1.30249594270133e-12	1.26041681087274	0.68	0.174	1.89252660474504e-08
tmem263	1.60478114324548e-12	0.763579357262393	0.84	0.209	2.33174700113568e-08
adam19b	1.61326380861752e-12	0.306803230780178	0.24	0.022	2.34407231392126e-08
fgfrl1b	1.88052124202527e-12	0.635814378304147	0.68	0.135	2.73239736466272e-08
stox1	2.07829478159153e-12	0.473399844656431	0.56	0.099	3.0197623176525e-08
cd82a	2.3489613869603e-12	1.20716185509671	0.96	0.489	3.41304089525331e-08
adipor2	2.37309674174073e-12	1.19470605602856	0.88	0.253	3.44810956574928e-08
ghrb	2.56282414207575e-12	0.997801344870638	0.48	0.086	3.72378347843607e-08
bmp1a	2.74274931693459e-12	0.674262952343668	0.6	0.117	3.98521475750597e-08
rrbp1b	2.96542380655127e-12	0.521272274884805	0.68	0.137	4.30876079091899e-08
col5a2a	3.61539830762058e-12	0.52133697850651	0.48	0.076	5.2531737409727e-08
matn4	3.93161000714343e-12	0.282577029591373	0.64	0.125	5.7126293403794e-08
bbox1	4.14931862937736e-12	0.400328580179586	0.32	0.039	6.0289599684853e-08
cebpb	4.29955335083332e-12	1.98001297574206	1	0.559	6.24725101876081e-08
slc25a43	4.47823861267175e-12	0.938040055773316	0.92	0.267	6.50688070421206e-08
aifm2	5.90250887988401e-12	0.908649408030753	0.76	0.186	8.57634540247146e-08
aasdhppt	7.28560759664385e-12	0.394423391173696	0.32	0.039	1.05859878379235e-07
prrx1b	8.96503833234382e-12	0.817862171720238	0.84	0.219	1.30262006968956e-07
ogna	9.22278548561123e-12	1.85145135326038	0.4	0.065	1.34007073105931e-07
si:ch1073-291c23.2	1.56099131456098e-11	0.940082741355546	0.8	0.222	2.2681203800571e-07
fuom	1.71311744205765e-11	0.298031974333743	0.32	0.04	2.48915964330977e-07
sept15	1.75265389404424e-11	1.07358062922395	0.88	0.278	2.54660610804628e-07
rbck1	2.01000514679641e-11	0.283148301542414	0.16	0.011	2.92053747829519e-07
pon3.2.1	2.42488061810991e-11	0.532480289684665	0.44	0.073	3.5233515381137e-07
sesn1	2.5285865779265e-11	1.36321704761554	0.88	0.347	3.6740362977272e-07
antxr2a	2.79017472841064e-11	0.282642696963383	0.28	0.032	4.05412388038066e-07
tfpia	3.05181774044776e-11	0.488920530240669	0.4	0.061	4.4342911768706e-07
rpe65b	3.29821774788537e-11	0.427892762477299	0.4	0.062	4.79231038767744e-07
dhrs11b	3.50583513483447e-11	0.32279640073812	0.36	0.051	5.09397845091448e-07
boka	3.51744136990449e-11	0.263989816469944	0.16	0.012	5.11084231047122e-07
fh	3.68547838391134e-11	0.714736780202675	0.8	0.21	5.35500009182318e-07
rin3	3.74387675949304e-11	0.371146667626393	0.4	0.061	5.43985293154338e-07
fam198a	5.27448091004264e-11	0.391616272136116	0.6	0.118	7.66382076229195e-07
msmo1	5.5082000222942e-11	0.290100888825073	0.36	0.051	8.00341463239347e-07
SERP1	5.60630155140079e-11	1.10374579231019	1	0.793	8.14595615418535e-07
si:ch1073-303k11.2	6.14903322527225e-11	0.695054636637876	0.48	0.09	8.93454527632058e-07
fkbp14	6.36658185377007e-11	0.967484381109353	0.76	0.225	9.25064343352791e-07
gpx4a	6.93792506112691e-11	0.879257113495792	0.84	0.252	1.00808051138174e-06
arrdc2	8.30674164623589e-11	1.69747177886765	0.8	0.294	1.20696956119807e-06
hmox2a	8.9175771287084e-11	0.25560080126175	0.28	0.034	1.29572395680133e-06
ckap4	9.90770929175717e-11	1.06385989075345	0.88	0.306	1.43959016009232e-06
nucb2a	1.07064664635245e-10	0.982817752934532	0.88	0.316	1.55564957715011e-06
CT027815.1	1.1717361072129e-10	0.376033239248775	0.24	0.026	1.70253256378034e-06
klf12a	1.1784074026222e-10	0.293385806996522	0.4	0.062	1.71222595601005e-06
bhlhe40	1.44570651350874e-10	1.01331918696922	0.68	0.173	2.1006115641282e-06
si:ch73-352p4.8	1.55577881629175e-10	0.309490948232145	0.28	0.034	2.26054662007191e-06
ugt5b2	1.65770825326772e-10	0.279116746714788	0.16	0.012	2.408650091998e-06
creg2	1.89057917774392e-10	0.468113656805685	0.72	0.166	2.74701154526192e-06
f2rl2	2.13018215895944e-10	0.638660161917618	0.32	0.045	3.09515467696806e-06
zic2b	2.17003838522636e-10	0.580004957530156	0.24	0.027	3.1530657737339e-06
sod2	2.5095720109871e-10	0.305709885047162	0.48	0.087	3.64640813196425e-06
selenoo1	2.65189438088897e-10	0.661353416022878	0.36	0.056	3.85320253543167e-06
fbxl7	3.04895741683956e-10	0.508450703697897	0.28	0.037	4.43013512666788e-06
eef1da	3.11567751556969e-10	1.06769416056703	1	0.808	4.52707943012276e-06
litaf	3.19410739312745e-10	0.783461253538556	0.72	0.193	4.64103804221418e-06
mmp2	3.21976566519984e-10	1.15386164040999	0.92	0.357	4.67831951153536e-06
arl4ab	3.24481108326822e-10	0.366056614982135	0.32	0.045	4.71471050398873e-06
rcn1	3.34589992607338e-10	0.987540458770235	0.76	0.221	4.86159259258463e-06
si:ch73-91k6.2	3.51482819319375e-10	0.524107846945559	0.52	0.105	5.10704536471051e-06
gpt2l	4.10707994887815e-10	0.390154706141895	0.44	0.078	5.96758716571995e-06
lrp1aa	4.19784561086809e-10	0.519087578046925	0.44	0.08	6.09946967259133e-06
fth1a	4.49287762927685e-10	1.3366332072851	1	0.951	6.52815119533926e-06
acss1	4.58188041481796e-10	0.276133998981603	0.32	0.045	6.6574722427305e-06
trabd	4.87225537459954e-10	0.307164592119117	0.2	0.02	7.07938705929314e-06
prdx5	5.66260132327004e-10	1.03784177393679	0.84	0.331	8.22775972271136e-06
f10	6.87640556551058e-10	0.844366639150378	0.6	0.137	9.99141728668687e-06
spon2b	7.54391361030048e-10	1.90875099174218	0.32	0.051	1.09613064757666e-05
ehd4	7.58191066467101e-10	0.675748865431604	0.36	0.058	1.1016516195767e-05
rgl1	8.54315428493652e-10	0.837435789411298	0.76	0.207	1.24132031760128e-05
me3	9.40227892450794e-10	0.512525382720734	0.48	0.096	1.366151127731e-05
pla2g7	1.01034265927925e-09	0.426255521583472	0.44	0.081	1.46802788393275e-05
angptl4	1.09404419744243e-09	1.93974793491392	0.96	0.655	1.58964621888385e-05
klf11b	1.19910631651019e-09	1.60939372170814	0.84	0.342	1.7423014778893e-05
si:ch73-141c7.1	1.24428431903878e-09	0.486138213117083	0.24	0.029	1.80794511556335e-05
six1b	1.27756635533766e-09	0.512018994716309	0.64	0.155	1.85630391430561e-05
camk2g1	1.63904726438867e-09	0.607211666338219	0.6	0.143	2.38153567515674e-05
ism1	2.08082130328979e-09	0.545567259462807	0.4	0.072	3.02343335368006e-05
si:ch211-15b10.6	2.22434192211883e-09	0.999775167736433	0.96	0.409	3.23196881283866e-05
dhrs1	2.24423319563469e-09	0.466304053781935	0.36	0.061	3.2608708332572e-05
slc25a28	3.06201512366462e-09	0.480161631778159	0.4	0.074	4.44910797468469e-05
tnc	3.08268837990404e-09	0.529140998510249	0.56	0.128	4.47914621600057e-05
xpc	3.27645775887766e-09	0.280045663615638	0.4	0.07	4.76069312364924e-05
CU459056.1	3.58941044278446e-09	0.558326299653043	0.4	0.073	5.21541337336583e-05
msx3	3.85373969308267e-09	0.92778288932649	0.4	0.076	5.59948377404912e-05
pim2	3.94513738077832e-09	0.873239388542336	0.8	0.263	5.7322846142709e-05
wnt11r	4.13214640578128e-09	2.35178410978859	0.44	0.103	6.0040087276002e-05
ethe1	4.386357171609e-09	0.478031879632044	0.28	0.041	6.37337697034788e-05
pcolce2b	4.4965427043192e-09	0.843717046893703	0.28	0.041	6.5334765493758e-05
zfand5a	4.55126885860016e-09	1.44541982841279	0.88	0.389	6.61299365154604e-05
fzd2	4.74781170511272e-09	0.434669783322537	0.6	0.143	6.89857040752878e-05
aoc2	4.89993284629645e-09	0.691177756489699	0.36	0.065	7.11960242566874e-05
ctsba	5.27534294671469e-09	0.831987104788367	0.96	0.361	7.66507330157644e-05
tmem59	5.46519254614557e-09	0.902846846719474	0.8	0.243	7.94092476954951e-05
hvcn1	7.54252252660935e-09	0.721163829043295	0.68	0.185	0.000109592852311634
mknk2b	7.97314812154895e-09	1.3734108548559	0.96	0.635	0.000115849842206106
her2	8.72335739458511e-09	0.694092582521395	0.4	0.078	0.000126750382943322
srpx	9.0378463149205e-09	0.405517067001037	0.48	0.101	0.000131319906955795
fam114a1	9.47324793765219e-09	0.393445762852442	0.56	0.126	0.000137646292534086
axin2	9.6451236809313e-09	0.560758647284737	0.4	0.079	0.000140143647083932
ptpreb	9.78736583772034e-09	0.390909228869457	0.16	0.015	0.000142210425622077
selenow1	1.09583448927098e-08	0.969125535708806	0.92	0.547	0.000159224751291073
si:ch211-175m2.5	1.12799668669761e-08	0.309499733547808	0.24	0.032	0.000163897918577163
ppib	1.14982272830162e-08	1.10883294982121	1	0.932	0.000167069242422226
tktb	1.16738717582074e-08	0.939053233858954	0.76	0.246	0.000169621356646753
eif4ebp3	1.19192369019078e-08	0.559512982993387	0.76	0.22	0.00017318651218472
tmem176	1.30536239934249e-08	0.991125778193576	0.88	0.358	0.000189669156624464
pmaip1	1.41257180685296e-08	0.38160379990279	0.36	0.065	0.000205246683535735
acat1	1.4163618268277e-08	0.590995702598133	0.72	0.2	0.000205797373438065
gadd45bb	1.42175280256505e-08	1.2907334356099	0.96	0.437	0.000206580682212702
tril	1.43562332414693e-08	0.473101508820804	0.36	0.066	0.000208596068998549
map1lc3a	1.47948113242695e-08	1.00657403976637	0.84	0.34	0.000214968608541636
zgc:55262	1.54012050238711e-08	0.410352393998024	0.44	0.09	0.000223779508996848
inka1b	1.749368720994e-08	0.667370391911828	0.48	0.11	0.000254183275160429
zgc:162730	1.7823144362085e-08	1.40886727900031	1	0.691	0.000258970287581095
ldhba	1.90210097019967e-08	1.2631061934056	1	0.663	0.000276375270970012
si:ch1073-392o20.2	1.90318319224639e-08	0.254405407577202	0.4	0.075	0.000276532517833401
naprt	2.04532489554302e-08	0.265045614043889	0.32	0.053	0.0002971857073224
