percent.mt	nFeature_RNA	nCount_RNA	stage	version
1.26150192935589	2741	13476	larval	version_1
1.45565749235474	1502	8175	larval	version_1
0.90492277992278	1713	8288	larval	version_1
1.17405676507466	1935	8773	larval	version_1
1.35730007336757	1741	5452	larval	version_1
1.3013013013013	1419	6993	larval	version_1
0.630835225839011	1499	3963	larval	version_1
0.830960543901447	2830	17209	larval	version_1
1.14768297964487	1430	4618	larval	version_1
1.74819566960706	1530	6235	larval	version_1
2.26853984339014	1507	8684	larval	version_1
0.788643533123028	2490	10778	larval	version_1
1.14295044493428	2061	12249	larval	version_1
1.70556552962298	1296	4456	larval	version_1
0.54308843119172	1815	9759	larval	version_1
1.09600443951165	1709	7208	larval	version_1
1.15008995116937	2673	15564	larval	version_1
1.12485041882728	2362	12535	larval	version_1
0.656987590234407	1965	12329	larval	version_1
1.09915273643233	3339	21835	larval	version_1
1.41521682679823	1476	7702	larval	version_1
1.25404530744337	1531	4944	larval	version_1
0.652427717876519	2672	14561	larval	version_1
2.05965909090909	1814	7040	larval	version_1
0.675468222290451	1181	6514	larval	version_1
0.870526461240846	2522	14474	larval	version_1
0.898862279213024	2686	15909	larval	version_1
1.16844522490882	2549	14806	larval	version_1
1.1090136857008	2892	12714	larval	version_1
1.32102962603205	2402	10295	larval	version_1
0.0315606753984535	1192	6337	larval	version_1
1.35340247912977	1496	7906	larval	version_1
1.20339317419609	2770	15207	larval	version_1
1.29449838187702	1138	3399	larval	version_1
1.18747131711794	3035	17432	larval	version_1
1.07779650492327	3239	22546	larval	version_1
1.66364684565969	1619	6071	larval	version_1
1.7919531161952	1967	8873	larval	version_1
0.795476957464992	2604	15211	larval	version_1
1.03890362511052	2674	13572	larval	version_1
1.26355586508805	1883	10051	larval	version_1
0.659223185651503	2808	16838	larval	version_1
1.09253434861778	1777	6041	larval	version_1
2.03883495145631	1081	4120	larval	version_1
1.31442407471463	1893	8673	larval	version_1
1.22628540005499	3176	18185	larval	version_1
1.13406237343054	2946	19752	larval	version_1
1.38547127420563	3133	18694	larval	version_1
0.649109792284867	2054	10784	larval	version_1
1.13667488359354	1748	7302	larval	version_1
1.21007371007371	3009	16280	larval	version_1
0.797803894655572	1984	11657	larval	version_1
0.473746545598105	923	2533	larval	version_1
0.739856801909308	2250	8380	larval	version_1
0.923963719589726	2301	11797	larval	version_1
0.780441188181891	2160	12557	larval	version_1
0.913484989579176	3153	22551	larval	version_1
1.42630744849445	1264	3155	larval	version_1
2.61773846521635	1830	8366	larval	version_1
1.29478736466123	1748	8959	larval	version_1
0.79155672823219	1440	4548	larval	version_1
1.28384279475983	2431	11450	larval	version_1
1.06077981651376	2607	17440	larval	version_1
1.04484809516155	1759	6221	larval	version_1
1.3840143036885	2547	15101	larval	version_1
1.24080882352941	1405	4352	larval	version_1
0.926154606075574	1638	8098	larval	version_1
1.25294117647059	2949	17000	larval	version_1
1.14154055610829	3030	19097	larval	version_1
1.17027176927343	3004	18030	larval	version_1
0.927409156057668	2498	11861	larval	version_1
1.28723040054776	2371	14605	larval	version_1
1.42445311175174	1808	5897	larval	version_1
1.49374710514127	1890	8636	larval	version_1
1.04115987155785	1796	10277	larval	version_1
0.658204043253409	1131	4254	larval	version_1
0.996182295394894	2887	16764	larval	version_1
0.894869868160393	2285	14639	larval	version_1
2.04724409448819	2441	9525	larval	version_1
1.00458341181641	2908	15927	larval	version_1
0.903686087990488	2915	16820	larval	version_1
1.35248081452777	2165	13161	larval	version_1
1.21989365029715	1416	6394	larval	version_1
1.1411743051721	1373	5433	larval	version_1
0.977708251857646	1665	5114	larval	version_1
1.26182965299685	2013	10461	larval	version_1
0.800046379500261	2766	17249	larval	version_1
1.04915324246179	2298	12105	larval	version_1
0.709273947528981	2538	13112	larval	version_1
0.756359115163446	2896	19303	larval	version_1
0.925739585429664	1403	4969	larval	version_1
2.22625163694973	2217	9927	larval	version_1
1.378896882494	2993	16680	larval	version_1
1.08397991784573	1575	8764	larval	version_1
1.49763958977698	1840	6143	larval	version_1
1.1566265060241	1585	4150	larval	version_1
1.18446423652557	1945	10891	larval	version_1
0.791329778083606	1232	5813	larval	version_1
1.08732017397123	2266	11956	larval	version_1
1.09332292073409	2566	12805	larval	version_1
1.38067061143984	1272	4056	larval	version_1
1.7257550178203	1481	5331	larval	version_1
1.2177581743216	1981	10429	larval	version_1
1.15218434949592	1380	6249	larval	version_1
0.794227865093126	2886	17879	larval	version_1
1.22522026431718	3363	21792	larval	version_1
0.957874870918349	3943	28083	larval	version_1
0.948932450992633	2739	16018	larval	version_1
1.06604582771719	1948	8161	larval	version_1
1.20873683466459	2468	14147	larval	version_1
0.938445391121813	2797	16197	larval	version_1
1.18549511854951	1078	2868	larval	version_1
1.30731337627889	1705	5278	larval	version_1
0	669	3026	larval	version_1
1.31373384462434	2371	14082	larval	version_1
0.838414634146342	1783	9184	larval	version_1
1.05775922059847	1637	7185	larval	version_1
1.16232141415772	2024	12389	larval	version_1
0.765384222879886	1653	9799	larval	version_1
0.909286559776176	2823	18586	larval	version_1
0.817495443894819	2992	19205	larval	version_1
1.0593220338983	1409	6608	larval	version_1
1.00876028670029	2710	15068	larval	version_1
1.57150340492404	2304	11454	larval	version_1
1.0406582768635	2853	16528	larval	version_1
1.28463476070529	1870	7940	larval	version_1
1.38782646705278	3058	18302	larval	version_1
1.33333333333333	1830	10800	larval	version_1
1.099116781158	1367	5095	larval	version_1
0.802160923303593	2370	12217	larval	version_1
0.923440840649593	3325	21983	larval	version_1
1.36618141097424	1318	4465	larval	version_1
1.00601295097132	2628	17296	larval	version_1
1.20412844036697	1740	8720	larval	version_1
1.30510615264329	2959	16627	larval	version_1
1.68466522678186	1432	4630	larval	version_1
0.910834132310642	1633	6258	larval	version_1
0.782951668923294	2804	16987	larval	version_1
1.0991939244554	2073	15011	larval	version_1
1.16169004388607	2251	11621	larval	version_1
0.832766825288919	2797	17652	larval	version_1
1.3728323699422	1220	4152	larval	version_1
1.26008621642533	1846	9047	larval	version_1
1.2923235978289	1256	3869	larval	version_1
0.914076782449726	1380	4376	larval	version_1
0.850044896737504	2813	16705	larval	version_1
1.38781306480764	2944	15492	larval	version_1
1.2132977432662	1151	4121	larval	version_1
1.40718225824609	1870	8883	larval	version_1
1.10584518167457	2490	13926	larval	version_1
1.13338408187431	2383	11823	larval	version_1
0.947704955469285	2820	17516	larval	version_1
0.0127177921912756	2625	15726	larval	version_1
0.929039108122456	2218	11302	larval	version_1
0.864345738295318	2247	12495	larval	version_1
0.820361800588978	1423	4754	larval	version_1
1.11426698710946	1811	9154	larval	version_1
1.35327635327635	1184	4212	larval	version_1
1.13280919773438	2262	11829	larval	version_1
1.03597122302158	2305	13900	larval	version_1
1.47285494091454	2115	11678	larval	version_1
0.685943436048966	1652	9476	larval	version_1
1.43788664102993	1807	5981	larval	version_1
1.38224697019325	2692	15265	larval	version_1
0.984139894265962	2112	12295	larval	version_1
0.811559778305622	1934	10104	larval	version_1
1.60852308335074	1791	4787	larval	version_1
4.10519563822963	1211	4677	larval	version_1
0.905509496089845	2848	17007	larval	version_1
0.716991341991342	1490	7392	larval	version_1
1.20821191185619	3931	30541	larval	version_1
1.05619122620095	3146	21587	larval	version_1
1.08796296296296	1285	4320	larval	version_1
1.23063865902822	1392	4713	larval	version_1
2.6694045174538	1350	4870	larval	version_1
0.757221650930167	2132	10697	larval	version_1
0.956298200514139	2884	19450	larval	version_1
0.749722325064791	2228	10804	larval	version_1
0.905673274094327	2753	17556	larval	version_1
0.90278114837645	3297	20603	larval	version_1
0.963907812726482	2165	13798	larval	version_1
0.909771405539241	2637	17367	larval	version_1
1.01862167754258	1641	6283	larval	version_1
0.861829302196275	1761	7194	larval	version_1
4.42846328538986	615	2642	larval	version_1
0.870686875201548	1692	9303	larval	version_1
0.618556701030928	2476	14550	larval	version_1
1.158450874897	2818	20631	larval	version_1
3.08851780700458	1375	6767	larval	version_1
1.12229549924795	1658	8643	larval	version_1
1.06297633373446	1470	4986	larval	version_1
0.759997158889126	2524	14079	larval	version_1
1.67554305547244	3032	16711	larval	version_1
1.14932287954383	2266	11224	larval	version_1
1.23323871978076	2153	10217	larval	version_1
0.925011225864391	3222	22270	larval	version_1
0.794611775389738	2691	13214	larval	version_1
0.937376920047263	2473	12695	larval	version_1
0.525606469002695	1555	7420	larval	version_1
1.00327153762268	1348	4585	larval	version_1
0.769019500137325	1119	3641	larval	version_1
1.6740937010719	1844	8303	larval	version_1
1.36674259681093	750	2634	larval	version_1
0.887573964497041	1541	5408	larval	version_1
0.771863394742591	2418	13733	larval	version_1
1.05202060509323	2494	13783	larval	version_1
0.975356380215848	2880	17327	larval	version_1
0.78618559595676	2871	14246	larval	version_1
0.857777437389906	2239	13057	larval	version_1
1.0540305210577	3240	21821	larval	version_1
0.826319816373374	1473	6535	larval	version_1
0.889139792534048	2540	14171	larval	version_1
1.06320141760189	1945	8465	larval	version_1
0.72317345528023	3025	18806	larval	version_1
0.943186368287583	3443	22477	larval	version_1
1.65745856353591	1775	9050	larval	version_1
3.89002036659878	1510	4910	larval	version_1
0.760938490805327	1440	4731	larval	version_1
3.31624214356599	2173	12092	larval	version_1
1.13807312446857	2559	15289	larval	version_1
1.54355016538037	1675	5442	larval	version_1
1.16432700247729	2423	12110	larval	version_1
1.09601910204721	2826	25547	larval	version_1
1.0064390455062	3025	18481	larval	version_1
0	3027	25457	larval	version_1
0.873264666368115	1783	8932	larval	version_1
1.09970674486804	1731	5456	larval	version_1
1.01154978485695	2313	13247	larval	version_1
0.889507442817379	2883	16526	larval	version_1
2.61527873365451	1073	2906	larval	version_1
1.11685048164177	1410	7163	larval	version_1
1.46065587110424	3562	24578	larval	version_1
1.08055009823183	1756	5090	larval	version_1
0.601604278074866	2085	13464	larval	version_1
0.71632241463245	2642	14379	larval	version_1
1.64252914164606	1447	5662	larval	version_1
4.11242603550296	1129	3380	larval	version_1
0.772471910112359	1786	8544	larval	version_1
1.35909244075031	1900	8903	larval	version_1
1.02644671379942	2894	19095	larval	version_1
1.26419196392624	2158	12419	larval	version_1
0.892494929006085	2753	14790	larval	version_1
1.21619579996978	2862	13238	larval	version_1
0.774102744546094	1925	9947	larval	version_1
1.17033831628639	1975	10168	larval	version_1
1.31526702402224	3496	20148	larval	version_1
0.927145340567877	2900	18983	larval	version_1
0.930127041742287	2527	17632	larval	version_1
0.715819613457409	1534	5588	larval	version_1
0.779007790077901	1565	4878	larval	version_1
0.811523635625888	2248	14787	larval	version_1
0.771158665895508	1366	5187	larval	version_1
1.07338444687842	1886	9130	larval	version_1
0.728888888888889	1897	11250	larval	version_1
0.73268730796502	1439	4231	larval	version_1
0.604325699745547	970	3144	larval	version_1
0.461254612546125	1254	3252	larval	version_1
0.0407913522333265	776	9806	larval	version_1
0.861075738281487	2859	16491	larval	version_1
0.786187760135656	2163	12974	larval	version_1
1.22279792746114	1370	4825	larval	version_1
1.28374219643014	2109	11373	larval	version_1
0.729040097205346	1252	4938	larval	version_1
1.9127023050515	1747	6117	larval	version_1
0.641025641025641	1044	4056	larval	version_1
0.909408884225254	2642	14295	larval	version_1
0.534351145038168	2046	10480	larval	version_1
3.38709677419355	1798	5580	larval	version_1
1.30122132176692	1333	8761	larval	version_1
1.21731289449955	3151	19962	larval	version_1
1.19325269837826	3025	18437	larval	version_1
1.05297088213173	2024	9307	larval	version_1
1.24874407923066	2897	13934	larval	version_1
0.97906988361057	2975	20019	larval	version_1
0.424886191198786	778	3295	larval	version_1
1.4222858896961	1825	9773	larval	version_1
0.943198490882414	1649	4771	larval	version_1
0.0185701021355617	1078	10770	larval	version_1
0.918446387075357	2935	18074	larval	version_1
1.01559294214198	1860	9748	larval	version_1
1.11533919433145	1568	7621	larval	version_1
0.0976371802382347	1543	5121	larval	version_1
1.05575717584955	1875	6062	larval	version_1
1.05608157319738	2264	10984	larval	version_1
1.31691465708911	1498	5847	larval	version_1
0.824515597086712	1388	7277	larval	version_1
1.45377011048653	1788	5159	larval	version_1
0.503554502369668	846	3376	larval	version_1
1.31263931313465	2508	12113	larval	version_1
0.962123980026793	2633	16422	larval	version_1
1.03254067584481	1443	6392	larval	version_1
1.75545320239854	1890	11507	larval	version_1
1.71334922526818	1524	6712	larval	version_1
0.788352724267277	2787	15729	larval	version_1
1.47447489219641	1804	7189	larval	version_1
1.29566162333863	2302	11963	larval	version_1
0.401299445824575	1518	5233	larval	version_1
1.72117039586919	1586	5810	larval	version_1
1.13631299852948	3342	22441	larval	version_1
1.01056499770326	1341	4354	larval	version_1
1.27746269478553	2934	18161	larval	version_1
0.769390725722603	2419	14427	larval	version_1
3.02370948379352	2498	13328	larval	version_1
1.11272375423319	2461	12402	larval	version_1
1.10044157846779	2597	14267	larval	version_1
0.969612155137945	1528	10004	larval	version_1
0.945494994438265	1411	5394	larval	version_1
0.923694779116466	1348	4980	larval	version_1
1.21275121275121	2499	14430	larval	version_1
0.621755402631897	2747	16566	larval	version_1
1.4234516177881	3260	19811	larval	version_1
1.2911452936957	2248	12547	larval	version_1
1.06507948938836	2407	12769	larval	version_1
0.999600159936026	1703	7503	larval	version_1
0.27177605652942	1662	7359	larval	version_1
0.701603665521191	1432	6984	larval	version_1
0.924702774108322	1482	8327	larval	version_1
1.05340972093883	1512	5411	larval	version_1
1.19920053297801	2160	12008	larval	version_1
1.20211102423769	1883	10232	larval	version_1
1.18220305136193	2371	12519	larval	version_1
1.49532710280374	2071	11235	larval	version_1
4.77822790069596	2074	9627	larval	version_1
1.21676430824696	1366	4438	larval	version_1
0.891346045357103	3117	17726	larval	version_1
0.907868190988568	1737	8922	larval	version_1
1.4021268215833	2415	12695	larval	version_1
1.01383065273171	2905	15979	larval	version_1
2.69657258064516	1008	3968	larval	version_1
0.661390003252738	1965	9223	larval	version_1
1.27749029754204	1609	6184	larval	version_1
1.1858559724019	1166	4638	larval	version_1
0.957793498132104	3679	25162	larval	version_1
0.0834028356964137	1412	7194	larval	version_1
1.20184207570482	2121	8903	larval	version_1
1.24113475177305	2634	15792	larval	version_1
1.14729205331534	2311	11854	larval	version_1
1.00334448160535	2857	17043	larval	version_1
4.03135498320269	2275	10716	larval	version_1
1.21921482565228	1182	4101	larval	version_1
0.968126303246947	2233	13428	larval	version_1
2.81734726179171	1563	6318	larval	version_1
0.784950602246583	2399	14778	larval	version_1
0.786862812179268	2727	14615	larval	version_1
1.05917955615333	2393	11896	larval	version_1
0.897703549060543	1458	4790	larval	version_1
0.972003559449654	2524	14609	larval	version_1
1.42149472323928	1437	4643	larval	version_1
0.717140841758758	1925	8506	larval	version_1
1.18438902222686	3152	19166	larval	version_1
1.12117291936179	1757	4638	larval	version_1
0.938488217892482	1832	9803	larval	version_1
1.3412548384193	2188	11109	larval	version_1
1.04449267498644	2669	14744	larval	version_1
1.1040092969204	2917	17210	larval	version_1
1.04312938816449	2589	14955	larval	version_1
0.0170765027322404	723	5856	larval	version_1
1.17120376232251	3029	22114	larval	version_1
1.15797481193475	2070	11831	larval	version_1
1.14585564360677	2975	18676	larval	version_1
0.894736842105263	3009	19000	larval	version_1
3.3128078817734	1868	8120	larval	version_1
1.07427301352102	1297	5399	larval	version_1
1.07913669064748	2601	15012	larval	version_1
1.05237092980067	1767	8077	larval	version_1
1.27409343351846	2652	15305	larval	version_1
0.913828260705385	2528	13241	larval	version_1
2.1195652173913	1381	5520	larval	version_1
0.840743734842361	2960	18555	larval	version_1
1.38477547426559	2260	12493	larval	version_1
1.15870060004138	1687	4833	larval	version_1
1.33297644539615	3144	18680	larval	version_1
0.990394367877812	2897	16761	larval	version_1
1.05686446357684	2942	19397	larval	version_1
0.427888245658193	1682	7946	larval	version_1
0.422068133855894	1060	3317	larval	version_1
1.33938062504429	2485	14111	larval	version_1
1.05728114280344	3393	21281	larval	version_1
1.18747216862105	1355	6737	larval	version_1
1.99004975124378	1125	6030	larval	version_1
0.875211744776962	2443	14168	larval	version_1
1.15377571576827	2743	16381	larval	version_1
1.1469009272816	1523	4098	larval	version_1
0.80603795706016	2248	13647	larval	version_1
1.22774133083411	2196	10670	larval	version_1
1.09803921568627	1580	6375	larval	version_1
0.888548448870165	2442	13055	larval	version_1
0.97742910423767	2332	15551	larval	version_1
0.602824664140544	2900	17418	larval	version_1
0.865113898131559	2889	19535	larval	version_1
1.17390892738805	2024	10563	larval	version_1
1.00998507976587	2795	17426	larval	version_1
1.00146555935515	2301	12282	larval	version_1
0.919564528062573	3239	18922	larval	version_1
0.989256462078502	2255	9401	larval	version_1
1.04988020039207	3493	22955	larval	version_1
0.820042616387938	2432	15487	larval	version_1
1.12472963229993	1829	6935	larval	version_1
0.93032731223686	2407	14726	larval	version_1
1.05554159336517	929	3979	larval	version_1
0.805218632147589	1657	9811	larval	version_1
0.933400605449041	1612	7928	larval	version_1
0.833680700291788	2133	9596	larval	version_1
3.22818396226415	1286	6784	larval	version_1
0.437636761487965	1101	3199	larval	version_1
1.52741434917544	2749	16433	larval	version_1
1.42877153662978	2435	14278	larval	version_1
0.769371679794834	2216	10918	larval	version_1
1.05841040605371	3176	20219	larval	version_1
0.966228893058161	2058	10660	larval	version_1
1.35392426486143	854	4727	larval	version_1
1.05203983295856	2327	12452	larval	version_1
0.014397811532647	2153	13891	larval	version_1
1.21637658227848	2042	10112	larval	version_1
1.0888173662946	2600	14603	larval	version_1
0.108813928182807	698	9190	larval	version_1
1.41122415490647	996	3047	larval	version_1
1.28548473486877	3051	18670	larval	version_1
0.38677238445175	1309	5171	larval	version_1
1.13960113960114	1953	6669	larval	version_1
0.681762843925006	3700	20535	larval	version_1
1.59529806884971	1331	4764	larval	version_1
3.17016317016317	990	4290	larval	version_1
1.0916179337232	3102	17955	larval	version_1
4.9623819433328	1778	6247	larval	version_1
1.20269695681225	2641	16463	larval	version_1
1.02453491507145	2188	11127	larval	version_1
0.0356125356125356	950	2808	larval	version_1
1.09789569990851	1732	6558	larval	version_1
0.697503671071953	2091	10896	larval	version_1
4.82396750169262	1711	5908	larval	version_1
0.902162949680601	3162	17846	larval	version_1
0.865360142529906	2018	7858	larval	version_1
1.09494640122511	2211	13060	larval	version_1
1.01319059453259	2331	10462	larval	version_1
1.11860031550265	2665	13946	larval	version_1
1.23374458152718	849	2999	larval	version_1
0.99401453612655	2014	9356	larval	version_1
1.04663487016428	2100	7548	larval	version_1
0.939492226820266	1666	8941	larval	version_1
1.07346214879119	2222	10713	larval	version_1
1.13563999150923	1816	9422	larval	version_1
0.864425093751986	2591	15733	larval	version_1
2.55142720459257	1447	6271	larval	version_1
0.560266505148395	1651	6604	larval	version_1
0.937023316626716	2271	13767	larval	version_1
1.09540185963572	1583	7851	larval	version_1
0.847457627118644	1375	4956	larval	version_1
1.02684201044857	3214	22204	larval	version_1
1.70598146588037	2290	14244	larval	version_1
1.38040280606472	2341	8838	larval	version_1
1.27802526838531	2542	13693	larval	version_1
0.782383746608619	2839	15849	larval	version_1
1.13614845673168	1312	5281	larval	version_1
1.04847735171114	2951	16977	larval	version_1
1.16863457462912	2965	16515	larval	version_1
1.39983531349253	1959	8501	larval	version_1
1.11431316042267	1513	5205	larval	version_1
1.16741841337225	2650	15076	larval	version_1
0.932519498134961	2429	11796	larval	version_1
1.06470106470106	1419	4884	larval	version_1
0.988497483824587	2487	16692	larval	version_1
1.03368293666801	2959	19832	larval	version_1
0.985346134411319	2793	19790	larval	version_1
1.41964354602268	2448	12961	larval	version_1
1.17083555082491	1184	3758	larval	version_1
1.01986855027574	2250	13237	larval	version_1
1.38285262741999	2631	12655	larval	version_1
1.13048476719678	1422	5219	larval	version_1
1.07585703865791	3399	16452	larval	version_1
1.09018830525273	1609	5045	larval	version_1
0.946311317110854	2597	15534	larval	version_1
0.7428296306486	2221	14539	larval	version_1
1.94693643825157	2053	10478	larval	version_1
0.809812464481909	3388	21116	larval	version_1
1.03292446739832	3722	24784	larval	version_1
1.11027756939235	2229	6665	larval	version_1
0.875486381322957	898	3084	larval	version_1
0.877356729512787	1240	5357	larval	version_1
0.78721654329691	1889	8511	larval	version_1
0.983163328007865	1874	8137	larval	version_1
0.826302513699226	2244	11497	larval	version_1
1.15282293822051	1601	6766	larval	version_1
0.781674085332754	2860	18422	larval	version_1
1.13849765258216	2978	17040	larval	version_1
0.811636129861781	2194	12444	larval	version_1
1.33878241262683	2062	7096	larval	version_1
1.12061939690302	1326	4908	larval	version_1
0.903184915227381	2914	18933	larval	version_1
0.959023539668701	1111	3441	larval	version_1
0.91533180778032	2398	11362	larval	version_1
0.950235109717868	1977	10208	larval	version_1
1.2982689747004	1972	12016	larval	version_1
1.11942568595242	2953	16437	larval	version_1
1.16632363030481	2063	10203	larval	version_1
1.18594763929291	1544	4469	larval	version_1
1.40279196458972	2777	14685	larval	version_1
1.43221502844811	2072	10194	larval	version_1
0.906148867313916	1968	9270	larval	version_1
1.31716099687293	2201	10553	larval	version_1
1.12233445566779	2943	18711	larval	version_1
0.922085943704227	3378	22666	larval	version_1
2.17872968980798	752	2708	larval	version_1
0.982253013191611	2787	21074	larval	version_1
0.744916448560499	3669	24835	larval	version_1
1.02897693672383	2146	8455	larval	version_1
1.10483364720653	2761	15930	larval	version_1
1.25926797693304	1778	8497	larval	version_1
1.77107248278124	1852	9147	larval	version_1
2.69022284681791	1456	4981	larval	version_1
1.06934366304763	2701	18329	larval	version_1
1.03297576479936	2168	7551	larval	version_1
2.07366984993179	2682	10995	larval	version_1
1.02040816326531	2418	14014	larval	version_1
0.782525474300512	3023	17763	larval	version_1
1.19038476307503	3781	26042	larval	version_1
0.991462407050399	1914	10893	larval	version_1
1.88025729836715	1916	6063	larval	version_1
1.33632923368023	2611	16912	larval	version_1
0.939886430389661	1391	5107	larval	version_1
1.31509384086704	2601	15132	larval	version_1
2.72481406355646	2862	14790	larval	version_1
2.3941707147814	1430	5764	larval	version_1
0.918121613485852	2503	13288	larval	version_1
0.914566138746375	1319	4483	larval	version_1
0.782514840798705	1638	7412	larval	version_1
1.05576055760558	3175	19512	larval	version_1
0.924070362948119	1909	8982	larval	version_1
1.215825446898	2720	15216	larval	version_1
1.04316725448314	2997	20131	larval	version_1
1.76840843241083	2228	10009	larval	version_1
1.43130292269872	2943	18305	larval	version_1
0.801319820881452	1154	4243	larval	version_1
0.912180289751386	1871	5591	larval	version_1
0.945571955719557	1374	4336	larval	version_1
1.4109218510125	2283	13679	larval	version_1
0.876354365838113	2109	12552	larval	version_1
1.05120379789759	924	2949	larval	version_1
0.685743311886217	1996	11812	larval	version_1
0.691045205873884	1049	3473	larval	version_1
0.943184370087581	2269	13359	larval	version_1
1.53797865662272	1912	9558	larval	version_1
0.941409637061811	2572	16146	larval	version_1
1.3064434297311	2844	15768	larval	version_1
1.21247113163972	1097	5196	larval	version_1
0.716358360536815	2146	11028	larval	version_1
2.74102079395085	1243	4232	larval	version_1
1.03110305365135	2578	17651	larval	version_1
1.12121419293088	2569	14627	larval	version_1
1.27499664474567	2607	14902	larval	version_1
1.01075806855141	3013	19985	larval	version_1
1.23222748815166	2280	12660	larval	version_1
1.05474635861376	1528	5973	larval	version_1
0.848708487084871	1921	8130	larval	version_1
0.724299065420561	1419	4280	larval	version_1
1.04098539350338	2722	18348	larval	version_1
0.909090909090909	3153	19360	larval	version_1
0.905865478976372	2614	13247	larval	version_1
1.62827640984909	2093	10072	larval	version_1
1.28750364113021	2752	17165	larval	version_1
1.24209046168268	3220	17068	larval	version_1
1.18167134234464	2006	11763	larval	version_1
1.28184839373319	2427	12638	larval	version_1
1.3459516298633	1107	4755	larval	version_1
1.25803746155997	2679	17885	larval	version_1
1.69356972744112	1342	3779	larval	version_1
0.935509554140127	1568	5024	larval	version_1
4.21150278293135	1744	5390	larval	version_1
1.09137437904561	2478	13286	larval	version_1
1.0811913504692	3225	19608	larval	version_1
1.19078436448356	2182	11589	larval	version_1
1.73642030276046	1657	4492	larval	version_1
0.877978856835693	1681	5581	larval	version_1
1.0991426687184	1559	4549	larval	version_1
0.646823727387463	3046	19016	larval	version_1
1.02026049204052	2449	13820	larval	version_1
1.25914850082632	2354	12707	larval	version_1
0.866860772895712	2488	15112	larval	version_1
0.513231756214916	1486	6235	larval	version_1
1.07821637426901	1521	5472	larval	version_1
1.02371095220173	2596	13285	larval	version_1
1.94097841156665	1826	10098	larval	version_1
1.05005526606664	2187	12666	larval	version_1
1.04024556616644	1214	5864	larval	version_1
3.54118552732871	2277	10392	larval	version_1
1.02143757881463	1821	7930	larval	version_1
1.13181398213736	2484	12988	larval	version_1
0.868012499379991	3377	20161	larval	version_1
1.60498739885927	1613	7539	larval	version_1
0.680112570356473	1151	4264	larval	version_1
1.00669081087717	2754	16291	larval	version_1
1.27542226818339	2038	8703	larval	version_1
2.66763545775379	2038	9634	larval	version_1
0.557103064066852	922	2872	larval	version_1
1.22785829307568	1471	4968	larval	version_1
2.19800517177687	1131	5414	larval	version_1
0.708318198329096	1401	5506	larval	version_1
0.783865436433412	2260	12247	larval	version_1
1.7658151894394	1734	5833	larval	version_1
1.00253976741077	2862	14962	larval	version_1
0.683371298405467	3240	24584	larval	version_1
1.21310149615851	1376	4946	larval	version_1
1.39331878462313	1681	5957	larval	version_1
1.78250449370881	2395	13352	larval	version_1
3.09997416688194	1069	3871	larval	version_1
1.13614103819785	1441	5105	larval	version_1
1.34529147982063	3065	16056	larval	version_1
1.05084745762712	2322	11800	larval	version_1
1.10399345781655	2505	14674	larval	version_1
0.884573894282632	1296	4635	larval	version_1
1.01165206395086	2070	11071	larval	version_1
1.59437000516878	3964	25151	larval	version_1
1.44585726004922	1974	9752	larval	version_1
1.47480540761983	1809	4882	larval	version_1
1.08387096774194	1330	3875	larval	version_1
0.970074128306031	2257	10927	larval	version_1
0.925805189724866	1914	7669	larval	version_1
0.788634386778776	2716	17245	larval	version_1
1.31762321043963	3150	15786	larval	version_1
1.14427860696517	2759	14070	larval	version_1
0.871571391950782	2457	15604	larval	version_1
1.02809390290835	3043	18189	larval	version_1
1.10611071951418	2938	18443	larval	version_1
1.02912196190059	2481	13701	larval	version_1
0.659099231050897	2411	13655	larval	version_1
1.19085592769803	1878	9405	larval	version_1
1.10507585690204	2109	10678	larval	version_1
0.423101332769198	2280	14181	larval	version_1
0.716385011021308	1572	5444	larval	version_1
0.892377885131508	2662	14904	larval	version_1
1.15845539280959	1571	7510	larval	version_1
2.29476405946994	1361	6188	larval	version_1
1.10724454286618	1093	3161	larval	version_1
1.18321652862474	2007	10987	larval	version_1
1.33237306445805	1871	8331	larval	version_1
1.20546002481829	1785	5641	larval	version_1
2.37698544929468	2204	9003	larval	version_1
1.35188866799205	1703	5030	larval	version_1
0.864154856550294	2517	14465	larval	version_1
0.890679673417453	1869	9431	larval	version_1
1.37719969395562	2303	11763	larval	version_1
0.937435259995857	2978	19308	larval	version_1
0.742950413688299	2882	17767	larval	version_1
0.78635212581634	2760	15006	larval	version_1
1.26386518771331	3295	18752	larval	version_1
0.942712110224801	1011	4137	larval	version_1
1.22588786731567	1743	5547	larval	version_1
1.25215213648458	1660	6389	larval	version_1
1.3426284533953	1171	3873	larval	version_1
1.3204408400915	2052	9618	larval	version_1
1.16849243609807	1801	9585	larval	version_1
1.36796536796537	1734	5775	larval	version_1
2.85252960172228	1345	5574	larval	version_1
0.624594419208306	2597	12328	larval	version_1
2.34042553191489	1219	3290	larval	version_1
1.38480906420478	1792	4766	larval	version_1
0.924428010168708	1309	4327	larval	version_1
2.1684569822307	1919	9961	larval	version_1
0.943011816753012	2820	17179	larval	version_1
1.13012335853561	2298	12565	larval	version_1
4.37610881135423	1278	3382	larval	version_1
1.00697134004648	2039	11619	larval	version_1
1.10486652190574	2643	15658	larval	version_1
1.32228490832158	1437	5672	larval	version_1
0.968600319318787	1740	9395	larval	version_1
1.49253731343284	793	3484	larval	version_1
