nCount_RNA	nFeature_RNA	percent.mt	orig.ident
3315	977	1.17647058823529	3dpf
1636	823	2.32273838630807	3dpf
1527	560	0.785854616895874	3dpf
3462	1199	1.79087232813403	3dpf
19752	3150	1.31125961927906	3dpf
17826	2721	1.56512958599798	3dpf
1080	586	5.74074074074074	3dpf
2693	1013	1.55959896026736	3dpf
7448	2328	1.78571428571429	3dpf
27431	3179	0.87127702234698	3dpf
5286	1281	1.30533484676504	3dpf
748	450	1.06951871657754	3dpf
3707	1281	1.96924736984084	3dpf
4426	1340	1.762313601446	3dpf
745	367	5.1006711409396	3dpf
4419	1658	1.85562344421815	3dpf
2642	891	1.09765329295988	3dpf
579	391	1.89982728842832	3dpf
1879	949	6.12027674294838	3dpf
2468	914	35.6564019448946	3dpf
1566	611	0.957854406130268	3dpf
8649	2268	1.19088912012949	3dpf
3940	1137	6.39593908629442	3dpf
4619	1492	1.71032691058671	3dpf
4304	865	1.83550185873606	3dpf
4286	1358	1.51656556229585	3dpf
4154	1074	0.890707751564757	3dpf
5098	1126	1.09846998823068	3dpf
604	412	0.827814569536424	3dpf
3608	882	0.914634146341463	3dpf
3290	929	1.21580547112462	3dpf
10987	2089	1.4380631655593	3dpf
3463	1209	1.93473866589662	3dpf
1448	716	1.65745856353591	3dpf
1445	636	2.69896193771626	3dpf
940	530	9.25531914893617	3dpf
583	301	1.02915951972556	3dpf
6186	1809	1.29324280633689	3dpf
4936	1380	0.972447325769854	3dpf
5546	1164	1.09989181391994	3dpf
3930	1171	3.84223918575064	3dpf
12291	2350	1.23667724351151	3dpf
5888	1448	1.05298913043478	3dpf
1392	519	0.933908045977012	3dpf
6570	1378	1.3089802130898	3dpf
520	337	11.9230769230769	3dpf
2415	657	2.48447204968944	3dpf
12884	2375	2.28966159577771	3dpf
3798	1485	2.00105318588731	3dpf
518	254	5.98455598455598	3dpf
5330	1454	0.525328330206379	3dpf
601	169	62.396006655574	3dpf
2798	851	0.929235167977126	3dpf
1916	708	0.730688935281837	3dpf
4629	1391	1.0801468999784	3dpf
1088	530	0.0919117647058823	3dpf
5760	1562	1.80555555555556	3dpf
908	437	5.72687224669604	3dpf
5602	1344	1.83862906104962	3dpf
4904	1615	1.28466557911909	3dpf
546	382	0.915750915750916	3dpf
7996	2027	1.07553776888444	3dpf
1407	669	5.4726368159204	3dpf
6745	1810	1.31949592290586	3dpf
21261	3151	1.2793377545741	3dpf
2013	635	1.24192747143567	3dpf
2570	795	1.36186770428016	3dpf
2054	656	1.02239532619279	3dpf
4170	1180	1.27098321342926	3dpf
581	344	0.516351118760757	3dpf
5794	1299	0.897480151881257	3dpf
1297	547	2.92983808789514	3dpf
563	318	11.9005328596803	3dpf
1238	814	0.807754442649435	3dpf
608	379	16.2828947368421	3dpf
1666	605	0.420168067226891	3dpf
2974	372	81.3718897108272	3dpf
3973	1054	1.6360432922225	3dpf
3349	1030	2.35891310839056	3dpf
1042	607	0.479846449136276	3dpf
5898	1514	0.949474398101051	3dpf
6204	1710	0.435203094777563	3dpf
2816	757	1.31392045454545	3dpf
1791	369	59.6873255164712	3dpf
949	566	1.89673340358272	3dpf
7167	1462	1.1301799916283	3dpf
936	544	1.6025641025641	3dpf
536	459	0	3dpf
6968	1615	0.961538461538462	3dpf
979	495	22.6762002042901	3dpf
4600	1226	1.69565217391304	3dpf
707	427	5.23338048090523	3dpf
2680	649	1.00746268656716	3dpf
2758	947	1.37781000725163	3dpf
3089	892	1.74813855616704	3dpf
3182	1151	1.79132620993086	3dpf
4197	1066	1.2389802239695	3dpf
5921	1595	0.810673872656646	3dpf
3894	1508	1.7205957883924	3dpf
8321	1768	0.925369546929456	3dpf
11601	2055	1.1550728385484	3dpf
1651	836	8.2374318594791	3dpf
994	553	11.1670020120724	3dpf
2553	648	3.09439874657266	3dpf
4138	1271	3.43160947317545	3dpf
4471	1391	1.38671438157012	3dpf
3942	1017	0.862506341958397	3dpf
7371	1853	0.664767331433998	3dpf
1428	672	1.5406162464986	3dpf
4711	1006	0.721715134790915	3dpf
915	420	1.53005464480874	3dpf
3707	920	1.80739142163475	3dpf
5284	1479	1.23012869038607	3dpf
659	353	4.24886191198786	3dpf
17118	2992	1.67075592943101	3dpf
4593	1184	0.304811669932506	3dpf
7117	1815	0.913306168329352	3dpf
5330	1463	1.78236397748593	3dpf
4515	1319	1.63898117386489	3dpf
6750	1638	1.24444444444444	3dpf
4696	1178	1.2350936967632	3dpf
766	431	0.783289817232376	3dpf
6757	1224	0.828770164274086	3dpf
8248	1936	0.957807953443259	3dpf
500	364	1.8	3dpf
3291	866	1.30659374050441	3dpf
2075	639	0.0481927710843373	3dpf
2921	817	43.7521396781924	3dpf
5915	1512	3.06001690617075	3dpf
3782	1113	1.50713907985193	3dpf
1892	752	1.79704016913319	3dpf
851	429	2.11515863689777	3dpf
4260	1146	1.3849765258216	3dpf
721	431	4.57697642163662	3dpf
807	489	0.991325898389095	3dpf
526	213	6.4638783269962	3dpf
4377	1316	1.25656842586246	3dpf
7777	1480	0.887231580300887	3dpf
2943	881	1.9028202514441	3dpf
574	378	1.56794425087108	3dpf
2805	1070	1.74688057040998	3dpf
1703	826	1.23311802701116	3dpf
4826	1312	2.05138831330294	3dpf
7106	1554	0.816211652124965	3dpf
1544	671	4.66321243523316	3dpf
1025	597	11.8048780487805	3dpf
511	341	1.56555772994129	3dpf
11620	2420	0.654044750430293	3dpf
4660	1384	2.06008583690987	3dpf
22921	2648	1.29139217311636	3dpf
4979	1218	0.803374171520386	3dpf
2231	804	0.761990138951143	3dpf
1135	545	0.881057268722467	3dpf
9781	2377	0.991718638176056	3dpf
974	664	9.13757700205339	3dpf
522	322	6.51340996168582	3dpf
10651	2085	4.68500610271336	3dpf
10857	1974	0.690798563138989	3dpf
1272	743	0.943396226415094	3dpf
4773	1348	1.78085061805992	3dpf
1487	564	6.32145258910558	3dpf
588	309	0.510204081632653	3dpf
3042	1467	2.53122945430638	3dpf
4907	1462	0.978194416140208	3dpf
3643	1093	1.15289596486412	3dpf
3697	1028	1.16310522044901	3dpf
593	397	0.505902192242833	3dpf
2596	755	0.808936825885978	3dpf
1147	618	1.8308631211857	3dpf
690	427	1.59420289855072	3dpf
10901	2276	1.77047977249794	3dpf
10133	1911	1.34214941280963	3dpf
1407	658	3.98009950248756	3dpf
513	359	1.75438596491228	3dpf
2156	848	1.34508348794063	3dpf
1715	857	6.64723032069971	3dpf
3328	993	0.811298076923077	3dpf
5959	1445	0.788722940090619	3dpf
850	524	1.17647058823529	3dpf
10434	1602	8.06977189955913	3dpf
4646	1159	1.01162290142058	3dpf
2883	1066	0.450919181408255	3dpf
1284	288	63.6292834890966	3dpf
876	385	3.31050228310502	3dpf
4386	1170	1.07159142726858	3dpf
4986	1258	1.42398716405937	3dpf
4107	1069	0.973946919892866	3dpf
3140	1122	2.29299363057325	3dpf
2706	1271	1.18255728011826	3dpf
3410	1059	1.29032258064516	3dpf
656	336	2.74390243902439	3dpf
7479	2018	1.64460489370237	3dpf
2696	802	1.48367952522255	3dpf
6179	1552	0.922479365593138	3dpf
17771	2677	1.7838050756851	3dpf
3763	1141	1.03640712197715	3dpf
1725	625	4	3dpf
538	270	2.23048327137546	3dpf
8418	1945	2.26894749346638	3dpf
1010	595	1.18811881188119	3dpf
719	423	2.22531293463143	3dpf
1677	634	0.178890876565295	3dpf
3006	910	2.46174318030605	3dpf
4069	1009	0.614401572868027	3dpf
5147	1370	1.04915484748397	3dpf
4923	1351	1.56408693885842	3dpf
6726	1973	1.45703241153732	3dpf
3638	962	1.4018691588785	3dpf
2920	1043	3.04794520547945	3dpf
637	411	0.941915227629513	3dpf
20958	2622	3.07281229124916	3dpf
3755	1062	1.51797603195739	3dpf
3193	982	1.15878484184153	3dpf
5628	1421	1.42146410803127	3dpf
1520	456	50.4605263157895	3dpf
3623	943	0.9660502346122	3dpf
732	472	0.683060109289617	3dpf
6803	1974	1.48463912979568	3dpf
3005	934	1.0648918469218	3dpf
3146	721	1.49396058486968	3dpf
5395	1752	1.1306765523633	3dpf
5362	1680	1.49198060425214	3dpf
3559	1197	1.62967125597078	3dpf
973	568	2.46659815005139	3dpf
2935	886	0.817717206132879	3dpf
9597	2340	1.12535167239762	3dpf
4026	1293	1.76353700943865	3dpf
10988	2003	1.21041135784492	3dpf
986	206	66.8356997971602	3dpf
3972	1124	1.25881168177241	3dpf
3266	1070	1.34721371708512	3dpf
585	390	1.70940170940171	3dpf
3521	898	2.215279750071	3dpf
4676	1274	0.876817792985458	3dpf
2852	839	1.64796633941094	3dpf
892	402	2.01793721973094	3dpf
601	444	5.99001663893511	3dpf
3588	1247	1.70011148272018	3dpf
574	284	11.8466898954704	3dpf
1402	727	1.49786019971469	3dpf
3359	1053	0.714498362607919	3dpf
703	322	0.42674253200569	3dpf
17183	2625	1.50730373043124	3dpf
11832	2475	1.35226504394861	3dpf
3037	1053	0.559762923938097	3dpf
3397	1123	0.765381218722402	3dpf
2903	872	0.998966586290045	3dpf
2956	796	1.65764546684709	3dpf
1819	868	1.1544804837823	3dpf
2576	886	1.6304347826087	3dpf
4038	1149	1.16394254581476	3dpf
2626	984	1.14242193450114	3dpf
625	386	0.16	3dpf
1681	612	11.2433075550268	3dpf
7257	2205	1.48821827201323	3dpf
6067	1663	3.59320916433163	3dpf
784	520	9.94897959183673	3dpf
6337	1864	1.67271579611804	3dpf
7766	1508	0.605202163275818	3dpf
828	482	0.72463768115942	3dpf
3377	1112	1.59905241338466	3dpf
5270	1418	1.66982922201139	3dpf
503	347	1.78926441351889	3dpf
4691	1463	1.25772756341931	3dpf
3142	993	1.62316995544239	3dpf
8576	2069	1.22434701492537	3dpf
4024	1268	2.16202783300199	3dpf
688	339	0.581395348837209	3dpf
2945	1270	1.08658743633277	3dpf
665	425	2.85714285714286	3dpf
2185	1028	1.69336384439359	3dpf
6852	1677	1.32807939287799	3dpf
5645	1893	3.56067316209035	3dpf
7336	1686	1.64940021810251	3dpf
708	343	9.74576271186441	3dpf
6258	1573	1.16650687120486	3dpf
6598	1912	2.44013337374962	3dpf
1025	589	2.04878048780488	3dpf
789	346	3.29531051964512	3dpf
2869	850	1.49878006273963	3dpf
614	294	1.46579804560261	3dpf
3362	1148	1.1600237953599	3dpf
6596	1589	0.758035172832019	3dpf
5169	1541	1.12207390210872	3dpf
5984	1590	1.72125668449198	3dpf
7048	1644	0.695232690124858	3dpf
830	502	0.602409638554217	3dpf
2530	1106	2.33201581027668	3dpf
545	317	2.20183486238532	3dpf
621	230	52.3349436392915	3dpf
4123	1135	0.654862963861266	3dpf
497	325	0.804828973843058	3dpf
3544	1144	1.49548532731377	3dpf
984	585	2.03252032520325	3dpf
1053	625	7.88224121557455	3dpf
1255	674	1.83266932270916	3dpf
27091	3503	1.62784688641984	3dpf
554	366	1.985559566787	3dpf
2183	807	1.099404489235	3dpf
876	548	2.3972602739726	3dpf
7547	2248	2.57055783755135	3dpf
6653	1182	33.398466857057	3dpf
2407	802	1.91109264644786	3dpf
12812	2106	2.13862004370902	3dpf
8100	1161	0.888888888888889	3dpf
5467	1568	1.2987012987013	3dpf
2711	966	1.51235706381409	3dpf
1092	427	4.21245421245421	3dpf
3854	1110	1.84224182667359	3dpf
703	434	2.13371266002845	3dpf
1506	763	1.59362549800797	3dpf
3250	1168	1.50769230769231	3dpf
3286	1038	1.30858186244674	3dpf
6412	2013	2.76044915782907	3dpf
1349	434	0.44477390659748	3dpf
2394	943	1.42021720969089	3dpf
10570	1865	1.56102175969726	3dpf
4473	1381	1.520232506148	3dpf
5853	1574	0.905518537502136	3dpf
6789	1531	0.839593460008838	3dpf
646	421	2.32198142414861	3dpf
10513	1796	0.837058879482545	3dpf
3139	1128	1.21057661675693	3dpf
2709	1171	1.88261351052049	3dpf
12877	2771	0.970722994486293	3dpf
501	298	14.9700598802395	3dpf
2814	813	1.67022032693674	3dpf
3524	1135	1.04994324631101	3dpf
1887	962	1.4308426073132	3dpf
11387	1963	3.36348467550716	3dpf
3973	996	1.51019380820539	3dpf
10545	2142	1.26126126126126	3dpf
875	532	1.71428571428571	3dpf
1058	586	7.93950850661626	3dpf
11400	2186	2.23684210526316	3dpf
6527	1790	0.949900413666309	3dpf
849	477	1.41342756183746	3dpf
1177	545	0.509770603228547	3dpf
3352	910	1.70047732696897	3dpf
737	445	1.62822252374491	3dpf
5500	1002	1	3dpf
4071	1196	1.81773520019651	3dpf
8582	1891	1.13027266371475	3dpf
4948	1227	1.01050929668553	3dpf
1609	589	1.05655686761964	3dpf
1475	589	0.745762711864407	3dpf
2761	938	1.62984425932633	3dpf
6067	1411	0.857095763969013	3dpf
5370	1454	1.02420856610801	3dpf
1534	801	2.08604954367666	3dpf
10951	1646	2.19158067756369	3dpf
505	348	0	3dpf
4085	1180	0.979192166462668	3dpf
7014	2280	3.59281437125748	3dpf
11498	1971	0.800139154635589	3dpf
4349	1213	0.804782708668659	3dpf
512	336	3.3203125	3dpf
527	356	0.569259962049336	3dpf
5313	1199	0.941087897609637	3dpf
7125	1451	0.8	3dpf
2123	924	3.53273669335845	3dpf
655	395	11.9083969465649	3dpf
609	345	8.70279146141215	3dpf
5801	1278	8.96397172901224	3dpf
2688	1203	2.08333333333333	3dpf
892	558	1.5695067264574	3dpf
544	383	1.65441176470588	3dpf
2339	744	1.36810602821719	3dpf
3046	1136	1.96979645436638	3dpf
18236	2556	0.866418074139066	3dpf
12415	2251	0.861860652436569	3dpf
3977	1376	0.326879557455368	3dpf
4827	1502	0.828672053035011	3dpf
543	392	0.736648250460405	3dpf
4182	1211	1.00430416068867	3dpf
4441	1649	1.26097725737447	3dpf
2075	507	56.3855421686747	3dpf
6014	1518	1.33022946458264	3dpf
529	365	1.89035916824197	3dpf
2801	973	1.1781506604784	3dpf
1293	537	0.850734725444702	3dpf
1945	902	2.36503856041131	3dpf
4429	1062	1.28697222849402	3dpf
1658	590	1.26658624849216	3dpf
1429	720	3.07907627711686	3dpf
633	290	0.157977883096367	3dpf
6711	2080	1.2218745343466	3dpf
2327	1070	2.23463687150838	3dpf
569	378	1.40597539543058	3dpf
5439	1714	1.43408714837286	3dpf
4687	1299	1.17345850224024	3dpf
874	403	1.37299771167048	3dpf
655	324	10.5343511450382	3dpf
4437	1416	1.96078431372549	3dpf
1949	173	89.4304771677783	3dpf
614	251	54.885993485342	3dpf
824	491	2.30582524271845	3dpf
3234	1195	1.97897340754484	3dpf
3942	881	1.16692034500254	3dpf
1586	628	2.58511979823455	3dpf
648	419	1.69753086419753	3dpf
577	367	1.38648180242634	3dpf
4555	1215	1.3172338090011	3dpf
1220	645	1.14754098360656	3dpf
4156	1163	1.13089509143407	3dpf
8181	1867	1.80906979586848	3dpf
5272	1451	0.853566009104704	3dpf
969	546	1.34158926728586	3dpf
1095	609	1.64383561643836	3dpf
597	410	1.6750418760469	3dpf
575	342	1.91304347826087	3dpf
1580	583	1.51898734177215	3dpf
5736	1744	1.55160390516039	3dpf
603	394	1.99004975124378	3dpf
5797	1426	1.38002415042263	3dpf
4682	1468	1.21742844938061	3dpf
6301	1848	1.04745278527218	3dpf
872	435	2.75229357798165	3dpf
4016	1172	1.4691235059761	3dpf
1437	730	1.80932498260264	3dpf
612	437	5.88235294117647	3dpf
4023	1539	1.78970917225951	3dpf
4090	1702	0.464547677261614	3dpf
641	337	2.96411856474259	3dpf
2951	950	1.82988817350051	3dpf
2296	983	0.653310104529617	3dpf
1524	835	0.721784776902887	3dpf
9585	1952	1.23109024517475	3dpf
981	519	8.46075433231396	3dpf
4691	1114	1.27904497974845	3dpf
4347	1264	1.24223602484472	3dpf
861	429	1.74216027874564	3dpf
9687	1850	0.42324765149169	3dpf
3780	1054	0.793650793650794	3dpf
4291	1476	1.21183873223025	3dpf
740	435	2.02702702702703	3dpf
2324	740	2.15146299483649	3dpf
3750	1066	1.62666666666667	3dpf
1361	554	0.808229243203527	3dpf
6405	1781	1.60811865729899	3dpf
2351	784	1.10591237771161	3dpf
2669	979	1.34881978269015	3dpf
2504	860	1.91693290734824	3dpf
3345	1003	1.61434977578475	3dpf
6577	1430	1.50524555268359	3dpf
3778	1166	1.40285865537321	3dpf
545	363	1.28440366972477	3dpf
4344	1206	1.84162062615101	3dpf
1267	542	1.81531176006314	3dpf
7411	1800	1.94305761705573	3dpf
844	525	2.13270142180095	3dpf
4872	1314	1.06732348111658	3dpf
4326	1331	0.947757743874249	3dpf
690	434	1.44927536231884	3dpf
4628	1250	0.972342264477096	3dpf
7386	1760	0.406173842404549	3dpf
5673	1527	1.18103296315882	3dpf
13524	2255	1.43448683821355	3dpf
758	393	1.31926121372032	3dpf
4433	1429	1.51139183397248	3dpf
540	353	1.2962962962963	3dpf
7369	1962	1.41131768218211	3dpf
558	372	2.8673835125448	3dpf
2244	779	1.51515151515152	3dpf
2785	949	0.825852782764811	3dpf
2121	669	0.518623290900519	3dpf
4335	1262	1.45328719723183	3dpf
908	429	2.42290748898678	3dpf
520	288	4.03846153846154	3dpf
11353	2700	1.03056460847353	3dpf
617	355	2.10696920583468	3dpf
3969	1128	1.13378684807256	3dpf
555	272	9.18918918918919	3dpf
6085	1355	1.16680361544782	3dpf
4236	909	29.6742209631728	3dpf
1027	557	24.2453748782863	3dpf
837	472	0.2389486260454	3dpf
1188	617	1.93602693602694	3dpf
1890	717	16.9312169312169	3dpf
2919	1054	4.0082219938335	3dpf
698	384	0	3dpf
4023	1321	1.16828237633607	3dpf
7761	1928	1.50753768844221	3dpf
3597	900	1.22324159021407	3dpf
3578	1222	23.1134712129681	3dpf
620	298	14.5161290322581	3dpf
1636	851	0.427872860635697	3dpf
904	409	1.65929203539823	3dpf
628	399	2.38853503184713	3dpf
4338	1112	2.0746887966805	3dpf
2001	845	5.19740129935032	3dpf
2386	807	1.17351215423303	3dpf
1042	605	1.53550863723608	3dpf
735	385	13.6054421768707	3dpf
516	391	1.16279069767442	3dpf
4167	1355	1.31989440844732	3dpf
966	559	1.34575569358178	3dpf
677	315	11.5214180206795	3dpf
503	262	1.39165009940358	3dpf
2555	822	1.87866927592955	3dpf
4039	1457	0.247586036147561	3dpf
5427	1594	1.1792887414778	3dpf
6411	1375	14.6311027920761	3dpf
594	379	1.34680134680135	3dpf
4333	1201	0.715439649203785	3dpf
4799	1564	1.2085851219004	3dpf
523	347	0.956022944550669	3dpf
4592	1253	1.13240418118467	3dpf
5735	1494	1.25544899738448	3dpf
5384	1382	1.35586924219911	3dpf
2878	861	1.772063933287	3dpf
1046	489	0	3dpf
3414	1433	2.19683655536028	3dpf
5616	1380	0.872507122507122	3dpf
1235	694	2.10526315789474	3dpf
3832	1287	1.51356993736952	3dpf
7513	1929	0.891787568215094	3dpf
2586	930	0.889404485692189	3dpf
2490	785	1.44578313253012	3dpf
555	339	1.44144144144144	3dpf
5247	1755	2.11549456832476	3dpf
1320	689	1.28787878787879	3dpf
3335	1110	1.88905547226387	3dpf
4222	1157	1.70535291331123	3dpf
3038	765	1.51415404871626	3dpf
1678	501	1.78784266984505	3dpf
4418	1508	1.13173381620643	3dpf
3699	1349	1.9735063530684	3dpf
4327	1510	1.45597411601572	3dpf
4891	1110	0.879165814761807	3dpf
549	379	1.09289617486339	3dpf
1319	82	93.5557240333586	3dpf
2256	713	3.14716312056738	3dpf
554	389	2.70758122743682	3dpf
603	394	1.16086235489221	3dpf
6539	1679	2.40097874292705	3dpf
3113	1054	0.8030838419531	3dpf
739	448	1.08254397834912	3dpf
19633	2846	1.37523557276015	3dpf
16673	1526	0.509806273616026	3dpf
1748	623	1.43020594965675	3dpf
3083	995	2.23807979240999	3dpf
2256	443	68.572695035461	3dpf
2511	1099	1.4336917562724	3dpf
1051	533	1.23691722169363	3dpf
14045	2354	1.33855464578142	3dpf
3594	1289	1.25208681135225	3dpf
5028	1473	1.49164677804296	3dpf
1792	863	9.93303571428571	3dpf
1304	632	0.766871165644172	3dpf
534	288	0.561797752808989	3dpf
7861	1536	4.10889199847348	3dpf
2501	952	3.19872051179528	3dpf
4303	1226	0.929584011155008	3dpf
3383	1058	0.532072125332545	3dpf
3282	1079	1.98049969530774	3dpf
10225	1849	1.28117359413203	3dpf
5663	1327	1.30672788274766	3dpf
5452	1499	1.59574468085106	3dpf
2428	1040	1.23558484349259	3dpf
592	472	0.675675675675676	3dpf
6282	1764	1.87838268067494	3dpf
4543	1401	1.60686770856262	3dpf
858	473	3.4965034965035	3dpf
570	382	2.28070175438596	3dpf
4353	1276	1.07971513898461	3dpf
4053	1312	2.17123118677523	3dpf
2858	903	0.734779566130161	3dpf
4440	1376	1.19369369369369	3dpf
1450	717	7.31034482758621	3dpf
12418	734	0.136898051215977	3dpf
4473	720	47.9991057455846	3dpf
9542	2353	1.80255711590861	3dpf
681	369	14.6842878120411	3dpf
532	366	4.32330827067669	3dpf
563	395	4.08525754884547	3dpf
3991	970	1.45326985717865	3dpf
692	377	15.606936416185	3dpf
3884	1317	1.80226570545829	3dpf
3432	1282	2.38927738927739	3dpf
5724	1713	2.06149545772187	3dpf
4578	1355	1.44167758846658	3dpf
3584	925	1.06026785714286	3dpf
7382	1731	1.76104036846383	3dpf
5953	1152	2.09978162271124	3dpf
795	313	1.25786163522013	3dpf
3676	836	1.38737758433079	3dpf
3195	931	1.5962441314554	3dpf
664	423	1.05421686746988	3dpf
504	383	0	3dpf
868	549	2.07373271889401	3dpf
698	328	6.44699140401146	3dpf
1420	722	1.26760563380282	3dpf
732	468	2.3224043715847	3dpf
6177	1254	19.1516917597539	3dpf
1146	419	1.65794066317627	3dpf
3782	1009	1.16340560549974	3dpf
2707	828	1.73623937938677	3dpf
3740	1473	1.52406417112299	3dpf
3176	1204	3.71536523929471	3dpf
5760	1455	1.30208333333333	3dpf
523	361	1.52963671128107	3dpf
3985	1022	1.32998745294856	3dpf
3326	1188	1.38304269392664	3dpf
1126	456	14.0319715808171	3dpf
497	340	10.4627766599598	3dpf
3727	1113	1.422055272337	3dpf
3617	1126	1.60353884434614	3dpf
553	342	1.08499095840868	3dpf
619	422	1.61550888529887	3dpf
622	391	2.2508038585209	3dpf
5245	1295	1.60152526215443	3dpf
4337	1692	1.1528706479133	3dpf
2490	885	0.602409638554217	3dpf
4149	1244	6.17016148469511	3dpf
3007	1152	1.62953109411373	3dpf
954	434	1.36268343815514	3dpf
524	342	3.43511450381679	3dpf
4040	1065	0.99009900990099	3dpf
4989	1633	0.42092603728202	3dpf
5353	1126	1.08350457687278	3dpf
1090	673	1.65137614678899	3dpf
2664	897	2.17717717717718	3dpf
2660	787	1.80451127819549	3dpf
16122	2237	0.843567795558864	3dpf
558	357	1.0752688172043	3dpf
1954	696	1.17707267144319	3dpf
7278	1724	1.12668315471283	3dpf
8894	1908	1.23678884641331	3dpf
3029	1097	0.891383294816771	3dpf
16678	2653	1.25914378222808	3dpf
2782	859	1.15025161754134	3dpf
4167	1235	0.647948164146868	3dpf
5796	1443	1.41476880607315	3dpf
4267	1187	1.24209046168268	3dpf
14735	2701	1.33016627078385	3dpf
5450	1528	0.807339449541284	3dpf
6775	1917	1.07749077490775	3dpf
551	237	19.4192377495463	3dpf
8975	2205	0.824512534818942	3dpf
4804	1177	1.26977518734388	3dpf
3094	538	63.8978668390433	3dpf
4316	1357	1.66821130676552	3dpf
3371	979	1.12726194007713	3dpf
5217	1398	1.51428023768449	3dpf
4071	912	0.908867600098256	3dpf
3759	1521	2.42085661080074	3dpf
3479	1183	0.402414486921529	3dpf
3960	1273	1.08585858585859	3dpf
3457	1161	1.07029216083309	3dpf
775	458	1.03225806451613	3dpf
4889	1532	1.02270402945388	3dpf
5126	1813	1.8142801404604	3dpf
635	383	18.5826771653543	3dpf
630	416	0.952380952380952	3dpf
10048	2217	1.78144904458599	3dpf
4533	1405	1.52217074784911	3dpf
7061	1981	1.57201529528395	3dpf
2408	1009	1.74418604651163	3dpf
714	406	1.82072829131653	3dpf
4049	1257	1.97579649296123	3dpf
664	353	4.06626506024096	3dpf
2977	1346	1.27645280483708	3dpf
4269	1289	1.17123448114312	3dpf
3061	1262	1.96014374387455	3dpf
638	350	1.56739811912226	3dpf
745	465	0.805369127516779	3dpf
1425	476	12.0701754385965	3dpf
3931	1288	1.27194098193844	3dpf
4081	1600	0.686106346483705	3dpf
3501	1082	1.42816338189089	3dpf
3626	1173	1.70987313844457	3dpf
3628	1184	2.03969128996692	3dpf
5411	1143	1.21973757161338	3dpf
3816	1057	1.51991614255765	3dpf
2878	905	0.868658790826963	3dpf
4755	1365	1.53522607781283	3dpf
2932	1116	2.86493860845839	3dpf
2279	858	2.32558139534884	3dpf
10028	2042	1.35620263262864	3dpf
2912	1092	1.95741758241758	3dpf
3065	1050	0.391517128874388	3dpf
1811	859	2.76090557702927	3dpf
758	301	48.5488126649077	3dpf
3981	1260	1.63275558904798	3dpf
1975	857	1.62025316455696	3dpf
4109	1195	1.55755658311025	3dpf
6118	1362	1.53644982020268	3dpf
1594	229	80.426599749059	3dpf
549	381	1.63934426229508	3dpf
2912	998	1.82005494505495	3dpf
3620	1147	2.43093922651934	3dpf
1940	783	3.8659793814433	3dpf
7074	1802	0.819903873338988	3dpf
1366	628	3.07467057101025	3dpf
6154	1568	0.942476438089048	3dpf
968	560	1.65289256198347	3dpf
1387	727	0.793078586878154	3dpf
9002	1928	1.11086425238836	3dpf
581	382	0.688468158347676	3dpf
516	341	4.84496124031008	3dpf
8024	1725	0.69790628115653	3dpf
773	486	1.55239327296248	3dpf
543	318	1.84162062615101	3dpf
5742	1445	1.41065830721003	3dpf
1510	808	1.85430463576159	3dpf
5624	1650	0.533428165007112	3dpf
1137	627	1.9349164467898	3dpf
6219	1421	1.44717800289436	3dpf
1150	550	3.47826086956522	3dpf
6066	1534	1.03857566765579	3dpf
736	465	1.6304347826087	3dpf
5069	1832	1.65713158413888	3dpf
13110	2173	0.907704042715484	3dpf
3326	960	0.691521346963319	3dpf
1811	630	1.98785201546107	3dpf
13212	2259	1.20345140781108	3dpf
655	380	5.34351145038168	3dpf
2227	1027	2.29007633587786	3dpf
598	431	2.34113712374582	3dpf
1717	723	0.40768782760629	3dpf
3887	998	1.33779264214047	3dpf
4447	1150	0.98943107713065	3dpf
721	462	1.24826629680999	3dpf
3073	1318	1.82232346241458	3dpf
2554	965	1.76194205168363	3dpf
5265	1650	0.702754036087369	3dpf
544	331	4.59558823529412	3dpf
3031	857	0.626855823160673	3dpf
929	451	6.9967707212056	3dpf
7165	1917	0.851360781577111	3dpf
826	487	1.69491525423729	3dpf
547	242	5.48446069469835	3dpf
2631	871	2.4325351577347	3dpf
524	361	2.29007633587786	3dpf
6938	1683	1.13865667339291	3dpf
13198	2432	0.507652674647674	3dpf
1477	518	2.8436018957346	3dpf
3925	1075	0.840764331210191	3dpf
2985	832	1.00502512562814	3dpf
972	507	0.720164609053498	3dpf
6040	1435	0.827814569536424	3dpf
607	407	12.3558484349259	3dpf
2761	788	0.362187613183629	3dpf
3732	1160	1.31296891747053	3dpf
6588	1752	1.65452337583485	3dpf
884	524	2.94117647058824	3dpf
6247	1727	1.39266848087082	3dpf
507	358	1.18343195266272	3dpf
4419	1329	1.13147770988912	3dpf
23266	3039	1.452763689504	3dpf
6482	1361	1.68157975933354	3dpf
5629	1205	0.90602238408243	3dpf
4685	1171	1.15261472785486	3dpf
545	308	24.954128440367	3dpf
2781	1185	1.3304566702625	3dpf
671	434	18.7779433681073	3dpf
3105	925	2.38325281803543	3dpf
3068	1036	1.01043024771838	3dpf
639	367	10.4851330203443	3dpf
1228	689	8.38762214983713	3dpf
902	527	2.32815964523282	3dpf
10618	2261	0.404972687888491	3dpf
2353	967	4.75988100297493	3dpf
1079	508	16.2187210379981	3dpf
529	283	10.9640831758034	3dpf
5689	1815	2.10933380207418	3dpf
3145	1057	1.08108108108108	3dpf
