gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
ldb3b	8.30697672793285e-14	2.61169950217083	1	0.162	1.66139534558657e-10
prx	3.00066425215871e-13	1.10546397103573	1	0.028	6.00132850431743e-10
cavin4b	3.31542186724718e-13	2.0699869554925	1	0.159	6.63084373449436e-10
fbxl22	5.22279419296680e-13	0.92590171083831	0.875	0.029	1.04455883859336e-09
egfl6	9.37642887549584e-13	0.300712019474459	1	0.116	1.87528577509917e-09
ankrd1a	1.18146859058294e-12	0.537322708571004	1	0.17	2.36293718116587e-09
trim63b	1.55056823121658e-12	0.803667223514368	1	0.176	3.10113646243315e-09
hhatla	2.30894871019024e-12	1.79937340262592	1	0.131	4.61789742038049e-09
zgc:92287	3.46908321267946e-12	1.17484924951972	1	0.185	6.93816642535893e-09
hrc	3.75626656175305e-12	1.23377976237077	1	0.173	7.5125331235061e-09
mybphb	6.3954211178064e-12	2.28525730914537	1	0.158	1.27908422356128e-08
smyd1a	6.65601648612204e-12	1.42261354380186	1	0.169	1.33120329722441e-08
si:ch73-367p23.2	7.42383929155728e-12	3.38126346223372	1	0.16	1.48476785831146e-08
anxa6	7.49143286497006e-12	0.805912861139062	1	0.161	1.49828657299401e-08
mybpc3	1.27236691976677e-11	3.59948360804459	0.875	0.133	2.54473383953355e-08
actc1a.1	1.59232940419908e-11	3.46089434165839	1	0.188	3.18465880839816e-08
cav3	5.01408956199619e-11	2.01036792873147	1	0.196	1.00281791239924e-07
bves	6.387841885564e-11	0.544434018028155	1	0.169	1.2775683771128e-07
tmem38a	7.28413010065114e-11	3.13438480355532	1	0.157	1.45682602013023e-07
pkmb	1.47919946094651e-10	2.67159283313006	1	0.216	2.95839892189301e-07
usp13	1.52645400772664e-10	0.641968167924355	1	0.119	3.05290801545329e-07
CABZ01066312.1	1.58123588597314e-10	0.385352346382163	1	0.151	3.16247177194627e-07
casq2	2.95075083345564e-10	2.56193855801777	1	0.242	5.90150166691127e-07
srl	3.25650535307673e-10	3.89474109316896	1	0.246	6.51301070615347e-07
cckb	3.38995608846014e-10	0.606876497288045	0.875	0.051	6.77991217692028e-07
fbp2	4.90895611434233e-10	0.40767837475716	0.625	0.007	9.81791222868465e-07
cap2	4.95775085412081e-10	0.54977934977821	1	0.173	9.91550170824162e-07
hhatlb	6.32897347334942e-10	1.94068397510158	1	0.106	1.26579469466988e-06
CABZ01078594.1	6.83176113773416e-10	1.73763905047619	1	0.178	1.36635222754683e-06
pgam2	1.15322134075429e-09	3.74152780824588	1	0.266	2.30644268150857e-06
zgc:86709	1.2731686304485e-09	2.75504591882168	1	0.151	2.54633726089701e-06
pabpc4	1.42891747719086e-09	2.79640245345791	1	0.237	2.85783495438171e-06
nmrk2	2.20341289373456e-09	2.78323722078477	1	0.24	4.40682578746911e-06
hspb11	2.56393684600442e-09	1.19797185822696	1	0.198	5.12787369200883e-06
si:ch211-255p10.3	2.80803072384732e-09	2.27872354342219	1	0.231	5.61606144769463e-06
si:dkey-74k8.3	3.07387010844703e-09	0.582611641282068	1	0.182	6.14774021689405e-06
txnipb	3.16814997352739e-09	2.34510839750966	1	0.05	6.33629994705478e-06
pbxip1b	3.2463277238428e-09	0.652529325643661	1	0.268	6.4926554476856e-06
mafaa	4.72259619543683e-09	0.680616904415896	1	0.121	9.44519239087365e-06
hspb9	5.8962710085573e-09	3.48796468190369	1	0.276	1.17925420171146e-05
ankrd9	1.02300975761967e-08	2.23359398715761	0.875	0.15	2.04601951523934e-05
desma	1.31345160546429e-08	2.9075131789427	1	0.312	2.62690321092859e-05
