gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
dnase1l4.1	5.36166134664966e-23	1.32313543831234	0.957	0.212	1.07233226932993e-19
hbegfb	1.02040668330335e-22	1.29224786775457	1	0.189	2.0408133666067e-19
tspan35	2.7031159345962e-22	1.25498669313747	1	0.151	5.4062318691924e-19
icn2	2.97519603100308e-22	2.59757631045586	1	0.231	5.95039206200617e-19
tcnbb	3.01331347250102e-22	1.32404938523532	0.957	0.176	6.02662694500205e-19
cyp1a	7.89690832120216e-22	0.837524353536497	1	0.154	1.57938166424043e-18
serpinb1	1.00648256614863e-21	0.449435292715712	1	0.28	2.01296513229725e-18
gstm.3	4.27138693156226e-21	0.435481924633671	1	0.202	8.54277386312451e-18
fthl30	5.58292316629016e-21	0.338815555396807	0.913	0.178	1.11658463325803e-17
si:ch211-195b11.3	8.30157807373344e-21	3.58741758053974	1	0.238	1.66031561474669e-17
mgst1.2	1.43700906085005e-20	1.43292492811911	1	0.337	2.87401812170011e-17
gpx1b	2.71813076002248e-20	0.463369674264901	1	0.232	5.43626152004495e-17
slc25a21	3.01084461507199e-20	0.276158404479609	1	0.201	6.02168923014398e-17
tagapa	3.14070789674953e-20	0.703978004378027	0.957	0.093	6.28141579349907e-17
dhrs13l1	3.60722719349319e-20	0.682128532746882	1	0.335	7.21445438698638e-17
ifi46	5.12494342109486e-20	0.358144703798575	0.957	0.099	1.02498868421897e-16
arg2	5.47063245072421e-20	1.95114337630702	1	0.344	1.09412649014484e-16
ptgdsb.1	6.73346358873989e-20	0.68390134481046	1	0.206	1.34669271774798e-16
f11r.1	7.3813817561333e-20	2.66388719740847	1	0.329	1.47627635122666e-16
mat2al	7.49535030876924e-20	0.448793449664152	1	0.297	1.49907006175385e-16
si:ch1073-190k2.1	9.75138331608726e-20	0.820905803022026	0.957	0.202	1.95027666321745e-16
cldnb	1.41065023456497e-19	4.00207544520261	1	0.321	2.82130046912994e-16
cyt1l	1.99093874949389e-19	3.06579117223726	1	0.274	3.98187749898777e-16
krt92	2.03308251093855e-19	0.252428489211387	0.13	0.158	4.06616502187709e-16
krt91	2.86416970167153e-19	1.99165537548612	1	0.387	5.72833940334306e-16
itpk1a	2.87727506359437e-19	0.258864848786753	0.957	0.18	5.75455012718874e-16
ppp1r1b	3.05149826549303e-19	1.06231229039296	1	0.346	6.10299653098605e-16
wu:fj16a03	5.41379757363501e-19	2.2878836430575	0.957	0.199	1.082759514727e-15
elovl1a	9.12907041683967e-19	0.798962745704849	0.957	0.177	1.82581408336793e-15
krtt1c19e	9.54079727309656e-19	1.35108953213094	1	0.383	1.90815945461931e-15
rac2	1.15317819638235e-18	0.32265097715875	0.957	0.242	2.3063563927647e-15
tmsb1	1.20077108403131e-18	3.22258270409227	1	0.436	2.40154216806262e-15
cfl1l	1.31742947983285e-18	2.6937995699192	1	0.355	2.6348589596657e-15
pbxip1b	1.55710161962681e-18	0.563471660090268	0.957	0.266	3.11420323925363e-15
hebp2	1.65144264602617e-18	0.960518613719517	1	0.329	3.30288529205235e-15
si:ch211-153b23.5	2.03418175864768e-18	1.21384735422308	0.957	0.219	4.06836351729536e-15
lpcat4	2.14971918904803e-18	0.293128504392646	0.957	0.21	4.29943837809605e-15
cyt1	2.76909453841119e-18	2.03403848040233	1	0.293	5.53818907682237e-15
krt5	3.05053390324778e-18	2.32999498256808	1	0.41	6.10106780649557e-15
tent5bb	3.37862475074609e-18	0.67779649924616	1	0.355	6.75724950149218e-15
zgc:163030	5.06864542498352e-18	0.492436165124238	0.957	0.093	1.0137290849967e-14
sqor	5.28745038537205e-18	0.554625965509681	1	0.398	1.05749007707441e-14
cishb	5.98142477796511e-18	1.07398601561703	1	0.195	1.19628495559302e-14
cd9b	8.42637322591383e-18	2.45851356034186	0.957	0.32	1.68527464518277e-14
hhla2a.1	8.67871356622859e-18	0.289775285054474	0.957	0.26	1.73574271324572e-14
si:dkey-16l2.20	1.37406768849231e-17	0.526394659678052	1	0.336	2.74813537698461e-14
capgb	7.03295581188125e-17	0.948891190193016	1	0.3	1.40659116237625e-13
epcam	7.13358524009917e-17	4.39349113455217	0.957	0.265	1.42671704801983e-13
arhgdig	1.00352887987783e-16	0.657277530215565	1	0.338	2.00705775975567e-13
si:ch73-141c7.1	1.05738388623011e-16	1.17709842714152	0.957	0.196	2.11476777246022e-13
zgc:91890	1.39145884665271e-16	0.320253637021446	0.957	0.218	2.78291769330543e-13
tjp2b	1.5092813012326e-16	0.648597950086196	1	0.29	3.0185626024652e-13
gsto2	1.76968407496421e-16	1.613456611142	1	0.399	3.53936814992843e-13
cnpy1	3.10444883022999e-16	1.47480779575458	1	0.359	6.20889766045998e-13
csrp1a	6.03125187938661e-16	0.507484817263965	1	0.229	1.20625037587732e-12
pmaip1	1.79775580583904e-15	0.634643988688188	1	0.353	3.59551161167808e-12
sik1	2.19802675200838e-15	0.543265558468534	1	0.223	4.39605350401677e-12
nqo1	2.90228580842841e-15	1.28005942033393	1	0.365	5.80457161685682e-12
rida	3.02055568180741e-15	0.477292719794916	1	0.249	6.04111136361482e-12
nr4a3	3.19979341825213e-15	0.716142859677338	1	0.403	6.39958683650425e-12
sqstm1	3.24738290131954e-15	3.02668475163977	1	0.492	6.49476580263908e-12
gcnt4a	3.53427026863674e-15	0.514249262975736	0.957	0.289	7.06854053727349e-12
krt4	5.26735672404155e-15	3.19599304464659	1	0.513	1.05347134480831e-11
ndrg1a	6.43546404980412e-15	1.25404000569769	1	0.294	1.28709280996082e-11
slc25a33	8.33080964690579e-15	0.293238147707545	1	0.229	1.66616192938116e-11
atp6v1c1b	9.02242532436944e-15	0.979937609680079	1	0.326	1.80448506487389e-11
tuba8l2	1.19354395416501e-14	0.811258345885966	1	0.274	2.38708790833002e-11
prr13	1.39383465797649e-14	0.733887823572791	0.913	0.218	2.78766931595298e-11
rbp4	1.68231122494015e-14	1.04273188310282	1	0.443	3.36462244988029e-11
