gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
tob1a	1.69840688490187e-14	1.16597594357285	0.86	0.387	3.39681376980373e-11
phyhipla	4.98347240475824e-14	0.301370140233863	0.791	0.354	9.96694480951648e-11
rbfox1	6.22546430772905e-14	1.75319876360123	0.791	0.446	1.24509286154581e-10
phlda1	7.01130468335093e-14	0.554288403304995	0.814	0.313	1.40226093667019e-10
mt-atp6	1.40023674865054e-13	0.850771421903273	1	0.97	2.80047349730109e-10
mab21l1	1.5820708883317e-13	0.998205395997493	0.895	0.448	3.1641417766634e-10
si:dkeyp-117h8.2	1.79700022800196e-13	0.962387359437518	0.733	0.26	3.59400045600391e-10
hmx3a	1.89308817160916e-13	0.415789731891228	0.826	0.365	3.78617634321832e-10
meis3	3.74196831224118e-13	0.357534001594336	0.267	0.07	7.48393662448237e-10
raly	4.04918996999738e-13	0.319277309871406	0.326	0.202	8.09837993999476e-10
grin1a	6.51385408963336e-13	0.535607999264821	0.651	0.118	1.30277081792667e-09
hoxc10a	1.20702681401581e-12	1.08625480546163	0.337	0.072	2.41405362803161e-09
hoxb5b	1.33072654785767e-12	1.52935683370735	0.884	0.504	2.66145309571534e-09
jagn1a	1.34008564357194e-12	1.25494668686304	0.721	0.256	2.68017128714388e-09
ppp1r14ba	1.36369752176326e-12	0.432072298718582	0.349	0.108	2.72739504352652e-09
znf385c	2.55905567127787e-12	0.273049522285128	0.326	0.135	5.11811134255574e-09
CABZ01075125.1	2.82287230139522e-12	0.403128016164786	0.291	0.245	5.64574460279043e-09
BX548062.1	3.69419094227237e-12	0.320754734875056	0.349	0.077	7.38838188454474e-09
hoxb8a	3.92521516608294e-12	2.24689510982466	0.756	0.319	7.85043033216587e-09
camk2n1a	5.08650912668508e-12	1.44815864907032	0.744	0.327	1.01730182533702e-08
cspg5a	5.82064378546612e-12	0.979450998305026	0.721	0.309	1.16412875709322e-08
gchfr	1.0676391341346e-11	0.306883940591466	0.779	0.359	2.13527826826919e-08
pou2f2a	1.32913401064698e-11	0.37294516131172	0.326	0.148	2.65826802129396e-08
glud1b	1.74657274190992e-11	0.7088320725627	0.977	0.562	3.49314548381984e-08
onecut1	2.09312037278461e-11	1.07560095930557	0.686	0.058	4.18624074556923e-08
sfrp1b	2.87814479042536e-11	0.327070756910288	0.326	0.192	5.75628958085072e-08
si:dkey-56m19.5	3.82442454413192e-11	1.06672401851215	0.779	0.349	7.64884908826383e-08
pou3f3b	4.43097219001097e-11	0.326799080771462	0.302	0.114	8.86194438002193e-08
lhx5	5.59211238810877e-11	1.27376403139661	0.616	0.037	1.11842247762175e-07
celf3a	1.7568293407537e-10	1.29179559101855	0.709	0.291	3.5136586815074e-07
sox11a	2.18859824441791e-10	1.66679676139052	0.791	0.462	4.37719648883583e-07
cxxc4	3.15795060922886e-10	1.14194765638054	0.686	0.198	6.31590121845772e-07
hoxb6b	3.17015441211245e-10	1.2314644289056	0.326	0.334	6.3403088242249e-07
slc32a1	3.44461130836303e-10	1.72069107508408	0.628	0.04	6.88922261672605e-07
myt1a	4.00534999425146e-10	0.724967824093331	0.349	0.063	8.01069998850292e-07
mdh1aa	5.33162926796913e-10	0.495607730792034	0.907	0.558	1.06632585359383e-06
mab21l2	5.58587210685729e-10	1.62654561302285	0.733	0.252	1.11717442137146e-06
sh3glb2b	7.40330312106933e-10	0.7075380543739	0.756	0.279	1.48066062421387e-06
cdc14b	8.11497147374414e-10	0.283687510340193	0.884	0.391	1.62299429474883e-06
dpysl3	1.33229965931315e-09	1.01877429585673	0.733	0.324	2.6645993186263e-06
prmt1	1.52736879417618e-09	0.442798861764267	0.988	0.548	3.05473758835236e-06
suclg1	2.8636296346838e-09	0.623421502452331	0.907	0.511	5.7272592693676e-06
ppdpfb	4.0874000864542e-09	0.56667230083157	1	0.992	8.1748001729084e-06
robo2.1	6.58645051825289e-09	0.510047109945546	0.337	0.303	1.31729010365058e-05
map1ab	6.83464114566444e-09	1.29943044010043	0.651	0.152	1.36692822913289e-05
hoxb5a	1.31461381510311e-08	1.04250303855755	0.849	0.518	2.62922763020622e-05
spock3	1.36868383133034e-08	0.378538312498941	0.779	0.441	2.73736766266069e-05
anos1a	1.93238211419825e-08	0.525986730162374	0.314	0.135	3.86476422839651e-05
si:dkey-280e21.3	2.32714067961636e-08	0.809102698394126	0.663	0.194	4.65428135923272e-05
aplp1	2.70845879916104e-08	0.7278060788051	0.721	0.317	5.41691759832209e-05
dab1a	2.93056523726775e-08	0.281662803995163	0.686	0.257	5.86113047453549e-05
camk2d2	3.23323002493689e-08	0.585939744647661	0.395	0.091	6.46646004987378e-05
epb41a	4.01755923502578e-08	0.962931846064942	0.709	0.269	8.03511847005156e-05
atp1b3b	1.31867008635038e-07	0.970345852229901	0.709	0.309	0.000263734017270075
ncs1a	2.31592501586182e-07	0.30267576466952	0.384	0.231	0.000463185003172364
zgc:101840	3.24416576539745e-07	1.038099831108	0.674	0.228	0.000648833153079491
atp6v1ab	4.56106670019903e-07	0.344866964508527	0.721	0.299	0.000912213340039807
arl6ip1	4.57867798428665e-07	0.276236525188254	0.919	0.676	0.00091573559685733
slc6a5	5.51535730913988e-07	0.872361866022993	0.535	0.002	0.00110307146182798
zgc:165603	5.96544177130794e-07	0.553717413326001	0.395	0.063	0.00119308835426159
tmem178b	8.61275451679683e-07	0.418957745336222	0.744	0.363	0.00172255090335937
isl1	9.04925208835409e-07	0.844777741789152	0.616	0.09	0.00180985041767082
mafbb	9.89686307817822e-07	0.619613644214781	0.267	0.124	0.00197937261563564
sypb	1.47164342519789e-06	1.01198940291931	0.64	0.213	0.00294328685039578
slc6a1b	2.69110771369343e-06	1.10412228076543	0.395	0.142	0.00538221542738687
nat8l	3.22996823442952e-06	1.10451342706216	0.663	0.188	0.00645993646885904
phyhiplb	4.70966262764063e-06	0.759039684924538	0.395	0.109	0.00941932525528125
auts2b	5.36275910002664e-06	0.505296358549701	0.64	0.187	0.0107255182000533
sncgb	5.81909799418456e-06	0.814045453626489	0.558	0.065	0.0116381959883691
cotl1	6.38912180503195e-06	0.421985155647401	0.802	0.524	0.0127782436100639
nxph1	6.83379868164974e-06	0.995289136973655	0.395	0.214	0.0136675973632995
syt11a	8.11743498955335e-06	1.09565368883337	0.651	0.291	0.0162348699791067
gad2	2.32616940918977e-05	1.16377077125968	0.395	0.074	0.0465233881837954
