gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
si:dkey-21a6.5	1.10455186995207e-105	2.20982348285805	0.91	0.415	2.20910373990414e-102
cd63	4.73547562636924e-101	2.11095811395554	0.986	0.799	9.47095125273849e-98
cst14a.2	8.37028933847194e-101	1.94438158200008	0.986	0.606	1.67405786769439e-97
actb2	1.94337505786775e-98	1.67330808635119	1	0.999	3.8867501157355e-95
rasd1	1.1838940974435e-92	2.51315269470633	0.863	0.391	2.367788194887e-89
tmem243b	1.75869330158558e-91	1.88535435663949	0.849	0.305	3.51738660317117e-88
ak1	8.23482733189492e-91	2.3814996645887	0.882	0.48	1.64696546637898e-87
fabp11a	7.47422686163258e-90	2.90430626852214	0.844	0.369	1.49484537232652e-86
ckbb	8.17392327895528e-90	1.90166985021567	0.967	0.553	1.63478465579106e-86
tfap2e	1.31521998567464e-87	2.11319351561427	0.83	0.352	2.63043997134928e-84
smim29	4.5472717545745e-86	2.23629047355445	0.906	0.558	9.094543509149e-83
tuba8l3	3.35795108508563e-85	2.03078246022642	0.972	0.599	6.71590217017126e-82
mitfa	3.27537648475679e-84	2.19972790570023	0.792	0.346	6.55075296951359e-81
alkal2b	5.48251817444623e-84	1.65301914453893	0.632	0.174	1.09650363488925e-80
slc38a11	4.69626847934766e-83	1.75698925353207	0.726	0.268	9.39253695869532e-80
rnaseka	3.20500464120698e-82	1.80118065598102	0.882	0.464	6.41000928241396e-79
cotl1	1.31482905095851e-81	1.73248416962886	0.934	0.507	2.62965810191703e-78
fxyd1	8.24635926964792e-81	1.65607163663351	0.967	0.637	1.64927185392958e-77
nqo1	4.1118134781366e-80	2.01521580261663	0.792	0.345	8.2236269562732e-77
rab32a	8.28832995028046e-80	1.90104344320776	0.816	0.373	1.65766599005609e-76
plpp1a	2.28565334132772e-79	1.73207091239829	0.844	0.428	4.57130668265544e-76
slc30a8	1.01664547593701e-78	1.27595608970427	0.538	0.125	2.03329095187402e-75
bloc1s6	1.15562637019711e-77	1.87834991111106	0.858	0.474	2.31125274039422e-74
tspan10	6.19198178192433e-77	1.50443777787837	0.651	0.192	1.23839635638487e-73
slc24a4a	1.17261166681881e-76	1.64637122483965	0.665	0.228	2.34522333363762e-73
lgals2a	1.47994571070021e-76	2.66081469824908	0.816	0.435	2.95989142140041e-73
s100w	2.49314074616954e-74	2.05058253838205	0.717	0.292	4.98628149233908e-71
slc29a3	3.99533782320704e-73	2.09613521417957	0.778	0.391	7.99067564641408e-70
pcdh10a	1.63915373749747e-72	1.7065982616512	0.774	0.344	3.27830747499495e-69
si:ch211-195b13.1	7.78775766231957e-72	2.25108139596714	0.788	0.403	1.55755153246391e-68
ctsla	4.05612290621996e-71	1.43601911094217	0.991	0.843	8.11224581243991e-68
ucp2	7.70648382142014e-71	1.7777435284012	0.929	0.675	1.54129676428403e-67
sypl2b	3.28909507168225e-70	1.67592155903959	0.769	0.331	6.5781901433645e-67
agtrap	1.76255177225777e-69	1.51118835906575	0.722	0.29	3.52510354451554e-66
sh3glb2b	2.41753444721932e-68	1.47564933422326	0.75	0.263	4.83506889443865e-65
gramd2aa	3.50976789046272e-67	2.05964857344567	0.741	0.35	7.01953578092544e-64
cdh1	4.60561463488875e-66	1.50371020437952	0.651	0.239	9.2112292697775e-63
atp6v1g1	1.49844730972771e-63	1.42656442154669	0.91	0.591	2.99689461945541e-60
marcksl1b	3.50373916637178e-61	1.31229271340028	1	0.783	7.00747833274356e-58
CPNE8	3.11890204338462e-60	1.69845284385986	0.769	0.462	6.23780408676924e-57
zgc:165573	6.65626332704622e-59	1.5335806574839	0.769	0.445	1.33125266540924e-55
slc29a1a	9.67413037070529e-59	1.23113832595669	0.538	0.127	1.93482607414106e-55
atp6ap2	2.08262530443992e-58	1.31111221731458	0.873	0.518	4.16525060887984e-55
ift27	3.42641007423842e-58	1.32370516634281	0.594	0.181	6.85282014847684e-55
ap3m2	1.20738263840783e-57	1.42263527968865	0.693	0.285	2.41476527681565e-54
slc37a2	4.31974817216826e-56	1.38229549738626	0.873	0.636	8.63949634433653e-53
anxa5b	1.02981900971344e-55	1.68329988577581	0.802	0.548	2.05963801942687e-52
dtnbp1a	2.81546574293088e-55	1.48946721023168	0.726	0.364	5.63093148586176e-52
tubb4b	2.89044110672167e-55	1.1097259630437	1	0.979	5.78088221344333e-52
gm2a	3.26792030086443e-54	1.32792822885016	0.623	0.232	6.53584060172886e-51
nptx1l	4.96248169288651e-54	1.63020059732233	0.552	0.169	9.92496338577303e-51
zgc:110591	2.4158803018995e-53	1.27867394937279	0.693	0.325	4.83176060379899e-50
atox1	8.96491560592102e-53	1.23428317055687	0.868	0.597	1.7929831211842e-49
hsd20b2	1.32421481879778e-52	1.44833808266797	0.604	0.248	2.64842963759557e-49
si:dkeyp-118a3.2	3.2392368911684e-52	0.949619170635299	0.434	0.1	6.47847378233681e-49
syngr2b	1.35029514777159e-51	1.61200069253872	0.708	0.395	2.70059029554319e-48
idh1	2.63730457626752e-50	1.35045916657108	0.811	0.546	5.27460915253504e-47
tmsb4x	2.33215065230532e-49	0.752425033843164	1	0.989	4.66430130461065e-46
atp6v1e1b	2.50220590731537e-49	1.0727137387701	0.868	0.554	5.00441181463073e-46
tyr	2.54503614054496e-49	0.635476184526869	0.307	0.05	5.09007228108991e-46
rab7a	4.02129136036895e-49	1.28067261843191	0.821	0.596	8.0425827207379e-46
drd3	5.71300651225099e-48	2.0925308534455	0.519	0.183	1.1426013024502e-44
emp3b	1.45977219428749e-47	1.54061071440215	0.608	0.274	2.91954438857498e-44
tuba8l	1.79601762261075e-47	1.23810729698732	0.887	0.558	3.59203524522151e-44
slc39a10	2.37851506277736e-47	1.4369047951593	0.594	0.268	4.75703012555472e-44
akr1b1	4.14751821089783e-47	1.67633208097821	0.736	0.47	8.29503642179566e-44
cdk15	1.10618982869468e-46	1.11310033925853	0.524	0.178	2.21237965738936e-43
ldhba	1.80054040011236e-46	1.35366106327467	0.92	0.687	3.60108080022473e-43
mdh1aa	2.47016089565484e-46	1.023878934087	0.863	0.548	4.94032179130968e-43
ctsba	2.56157853722929e-46	1.21638544076248	0.816	0.587	5.12315707445857e-43
eno3	1.29643081273305e-44	1.33747476525397	0.778	0.555	2.5928616254661e-41
cited1	1.56804769362939e-44	1.07676698158292	0.547	0.204	3.13609538725879e-41
iscub	1.51319600043271e-43	1.43757753524583	0.646	0.36	3.02639200086542e-40
elovl1b	1.60965734046401e-43	0.834255983045133	0.896	0.66	3.21931468092802e-40
si:zfos-943e10.1	2.74320694864477e-43	1.39893307201559	0.693	0.399	5.48641389728953e-40
vamp5	1.45819754511244e-42	1.28366891481007	0.67	0.378	2.91639509022488e-39
qdpra	3.16338447682789e-42	1.86640790248149	0.698	0.451	6.32676895365578e-39
atp6v0a2b	1.62404215102609e-41	1.25900708497449	0.585	0.293	3.24808430205219e-38
CLEC3A	5.54062594874119e-41	1.17814194305479	0.415	0.13	1.10812518974824e-37
ctsh	6.602812895764e-41	1.37550665491806	0.618	0.339	1.3205625791528e-37
tdh	4.88540073115155e-40	1.56512220210461	0.807	0.606	9.77080146230311e-37
hsc70	5.06005591663371e-40	1.59549032328548	0.524	0.224	1.01201118332674e-36
pah	4.65741264482587e-39	1.42356016887699	0.599	0.316	9.31482528965174e-36
ocstamp	8.04638287606959e-38	0.716866789353106	0.33	0.082	1.60927657521392e-34
prkar1b	2.09228685068298e-37	1.00507182336557	0.462	0.172	4.18457370136596e-34
nme4	4.85305844004806e-36	1.14279206624354	0.566	0.298	9.70611688009612e-33
atp6v1ab	2.8974812644125e-35	1.11576263583103	0.561	0.294	5.79496252882501e-32
bhlhe40	7.52972194009059e-34	1.57501126381736	0.689	0.503	1.50594438801812e-30
prdx6	8.45082311633484e-34	1.05812093023232	0.613	0.359	1.69016462326697e-30
id2a	4.4267611681694e-32	1.05327922628772	0.873	0.68	8.8535223363388e-29
si:dkey-238d18.4	1.11096348609104e-31	0.848846231392297	0.349	0.105	2.22192697218209e-28
inka1b	1.19117975523098e-31	1.25846999599707	0.481	0.24	2.38235951046195e-28
